DateTime,USEP (Milligrams of gold/MWh),DEMAND (MW),SOLAR(MW)
2018-09-24 19:30:00,485.9331315577078,6552.398,0
2018-09-24 20:00:00,482.3715092816788,6514.512,0
2018-09-24 20:30:00,475.4309120258272,6480.612,0
2018-09-24 21:00:00,481.3212873284907,6434.425,0
2018-09-24 21:30:00,489.17512106537527,6368.523,0
2018-09-24 22:00:00,473.0564971751412,6268.706,0
2018-09-24 22:30:00,501.8691081517353,6118.453,0
2018-09-24 23:00:00,484.4262913640032,5988.109,0
2018-09-24 23:30:00,495.65910008071023,5848.845,0
2018-09-25 00:00:00,464.2437651331719,5691.535,0
2018-09-25 00:30:00,491.8691686844229,5549.129,0
2018-09-25 01:00:00,471.9149515738498,5438.696,0
2018-09-25 01:30:00,462.5999394673124,5354.917,0
2018-09-25 02:00:00,455.6593422114609,5279.651,0
2018-09-25 02:30:00,471.64098062954,5210.722,0
2018-09-25 03:00:00,466.8464891041162,5178.139,0
2018-09-25 03:30:00,461.6867029862792,5122.837,0
2018-09-25 04:00:00,455.33970944309925,5103.584,0
2018-09-25 04:30:00,455.33970944309925,5104.866,0
2018-09-25 05:00:00,462.2803066989508,5137.35,0
2018-09-25 05:30:00,466.8921509281679,5204.082,0
2018-09-25 06:00:00,459.49493543179983,5359.514,0
2018-09-25 06:30:00,455.3853712671509,5540.173,0
2018-09-25 07:00:00,464.5633979015335,5703.661,0
2018-09-25 07:30:00,434.1526230831316,5907.72,0
2018-09-25 08:00:00,467.0291364003228,6163.585,0
2018-09-25 08:30:00,527.6680387409201,6426.29,0
2018-09-25 09:00:00,562.3253631961259,6604.022,0
2018-09-25 09:30:00,521.0927360774818,6706.931,0
2018-09-25 10:00:00,538.8551856335754,6776.65,0
2018-09-25 10:30:00,550.0879943502824,6827.567,0
2018-09-25 11:00:00,562.5536723163841,6857.661,0
2018-09-25 11:30:00,562.5993341404359,6847.05,0
2018-09-25 12:00:00,538.7638619854722,6775.785,0
2018-09-25 12:30:00,516.0699354317998,6723.848,0
2018-09-25 13:00:00,511.1841202582728,6722.844,0
2018-09-25 13:30:00,538.6725383373688,6788.732,0
2018-09-25 14:00:00,538.6725383373688,6822.896,0
2018-09-25 14:30:00,538.6725383373688,6823.984,0
2018-09-25 15:00:00,537.3026836158192,6821.703,0
2018-09-25 15:30:00,533.3757667473769,6812.439,0
2018-09-25 16:00:00,538.6725383373688,6843.62,0
2018-09-25 16:30:00,554.8368240516545,6835.38,0
2018-09-25 17:00:00,543.5126916868442,6817.354,0
2018-09-25 17:30:00,523.2845036319612,6755.224,0
2018-09-25 18:00:00,488.6271791767554,6650.461,0
2018-09-25 18:30:00,476.8007667473769,6570.748,0
2018-09-25 19:00:00,484.1066585956416,6595.081,0
2018-09-25 19:30:00,483.6043785310735,6595.896,0
2018-09-25 20:00:00,482.3715092816788,6559.227,0
2018-09-25 20:30:00,506.4352905569007,6519.258,0
2018-09-25 21:00:00,518.9466303470541,6467.7,0
2018-09-25 21:30:00,543.6496771589992,6411.519,0
2018-09-25 22:00:00,512.3256658595641,6285.798,0
2018-09-25 22:30:00,482.3715092816788,6149.421,0
2018-09-25 23:00:00,483.19342211460855,6024.694,0
2018-09-25 23:30:00,495.7960855528653,5881.349,0
2018-09-26 00:00:00,437.7304075867636,5703.726,0
2018-09-26 00:30:00,462.73966908797416,5519.324,0
2018-09-26 01:00:00,459.6419827818133,5408.96,0
2018-09-26 01:30:00,442.7413707290826,5365.155,0
2018-09-26 02:00:00,432.9927697067528,5284.328,0
2018-09-26 02:30:00,432.9472154963681,5226.417,0
2018-09-26 03:00:00,423.4263855259618,5159.983,0
2018-09-26 03:30:00,420.966458165187,5128.732,0
2018-09-26 04:00:00,419.9642655367232,5105.925,0
2018-09-26 04:30:00,413.45001345170834,5099.896,0
2018-09-26 05:00:00,413.45001345170834,5121.297,0
2018-09-26 05:30:00,413.7233387140167,5192.204,0
2018-09-26 06:00:00,420.8297955340328,5338.212,0
2018-09-26 06:30:00,434.587167070218,5516.223,0
2018-09-26 07:00:00,460.0519706752758,5677.798,0
2018-09-26 07:30:00,432.2183481302125,5869.799,0
2018-09-26 08:00:00,460.2797417271994,6133.88,0
2018-09-26 08:30:00,470.2561138014528,6384.159,0
2018-09-26 09:00:00,493.39765267689,6562.075,0
2018-09-26 09:30:00,512.8037463007802,6675.813,0
2018-09-26 10:00:00,534.1231167608287,6759.22,0
2018-09-26 10:30:00,561.273426150121,6836.235,0
2018-09-26 11:00:00,574.575255582459,6867.129,0
2018-09-26 11:30:00,565.8744013989777,6855.613,0
2018-09-26 12:00:00,537.5396825396825,6783.876,0
2018-09-26 12:30:00,519.819094700027,6719.987,0
2018-09-26 13:00:00,533.9408999192898,6746.869,0
2018-09-26 13:30:00,542.505091471617,6807.3,0
2018-09-26 14:00:00,565.7377387678235,6845.509,0
2018-09-26 14:30:00,566.2388350820554,6857.815,0
2018-09-26 15:00:00,565.7377387678235,6843.7,0
2018-09-26 15:30:00,565.7377387678235,6846.339,0
2018-09-26 16:00:00,566.3299435028249,6871.428,0
2018-09-26 16:30:00,561.273426150121,6844.033,0
2018-09-26 17:00:00,565.828847188593,6777.862,0
2018-09-26 17:30:00,537.3574656981436,6692.716,0
2018-09-26 18:00:00,480.915799031477,6571.13,0
2018-09-26 18:30:00,469.8005716976056,6495.104,0
2018-09-26 19:00:00,469.8461259079903,6512.763,0
2018-09-26 19:30:00,472.7615953726124,6523.647,0
2018-09-26 20:00:00,472.67048695184286,6490.035,0
2018-09-26 20:30:00,468.5250538068335,6447.775,0
2018-09-26 21:00:00,471.0305353779931,6405.088,0
2018-09-26 21:30:00,469.1628127522196,6342.943,0
2018-09-26 22:00:00,469.1628127522196,6234.105,0
2018-09-26 22:30:00,457.0453927898843,6094.994,0
2018-09-26 23:00:00,478.8658595641647,5954.115,0
2018-09-26 23:30:00,491.3932674199624,5812.862,0
2018-09-27 00:00:00,451.62146892655375,5650.989,0
2018-09-27 00:30:00,462.6244283023944,5496.174,0
2018-09-27 01:00:00,448.2114608555287,5379.826,0
2018-09-27 01:30:00,431.1614205004036,5315.36,0
2018-09-27 02:00:00,435.6626311541565,5250.74,0
2018-09-27 02:30:00,445.7107882701104,5202.442,0
2018-09-27 03:00:00,438.98170567662095,5148.279,0
2018-09-27 03:30:00,428.70621468926566,5116.575,0
2018-09-27 04:00:00,420.1584611245629,5094.444,0
2018-09-27 04:30:00,419.9765940274416,5084.887,0
2018-09-27 05:00:00,419.9765940274416,5110.591,0
2018-09-27 05:30:00,435.6626311541565,5196.796,0
2018-09-27 06:00:00,436.2536992198009,5347.755,0
2018-09-27 06:30:00,435.844498251278,5537.007,0
2018-09-27 07:00:00,448.7115953726124,5702.001,0
2018-09-27 07:30:00,422.5682001614205,5897.218,0
2018-09-27 08:00:00,431.79795534032826,6162.586,0
2018-09-27 08:30:00,467.17110573042777,6425.927,0
2018-09-27 09:00:00,476.9464622006995,6636.163,0
2018-09-27 09:30:00,487.8130212536993,6745.135,0
2018-09-27 10:00:00,509.7280064568201,6804.024,0
2018-09-27 10:30:00,536.3715361850956,6869.43,0
2018-09-27 11:00:00,535.4622006994889,6904.702,0
2018-09-27 11:30:00,504.408393866021,6889.146,0
2018-09-27 12:00:00,485.1304815711596,6830.907,0
2018-09-27 12:30:00,469.7627118644068,6759.871,0
2018-09-27 13:00:00,472.44525154694657,6781.272,0
2018-09-27 13:30:00,479.4926015603983,6831.732,0
2018-09-27 14:00:00,489.7226257734733,6867.437,0
2018-09-27 14:30:00,489.7226257734733,6877.963,0
2018-09-27 15:00:00,486.2671509281679,6852.487,0
2018-09-27 15:30:00,480.6292709174066,6844.222,0
2018-09-27 16:00:00,509.182405165456,6862.969,0
2018-09-27 16:30:00,499.7253161151467,6853.794,0
2018-09-27 17:00:00,511.6830777508744,6836.727,0
2018-09-27 17:30:00,487.6766209308583,6771.526,0
2018-09-27 18:00:00,477.0373957492602,6667.901,0
2018-09-27 18:30:00,467.2620392789885,6599.265,0
2018-09-27 19:00:00,471.80871670702186,6615.438,0
2018-09-27 19:30:00,480.6292709174066,6629.935,0
2018-09-27 20:00:00,514.7748184019371,6598.058,0
2018-09-27 20:30:00,510.4554748453054,6562.562,0
2018-09-27 21:00:00,593.5687382297552,6518.274,0
2018-09-27 21:30:00,562.8331988162497,6456.303,0
2018-09-27 22:00:00,531.7793919827819,6349.006,0
2018-09-27 22:30:00,510.5918751681464,6206.69,0
2018-09-27 23:00:00,510.5918751681464,6080.909,0
2018-09-27 23:30:00,550.3753026634382,5946.038,0
2018-09-28 00:00:00,513.2443502824859,5807.713,0
2018-09-28 00:30:00,523.7642655367232,5668.474,0
2018-09-28 01:00:00,493.7984463276837,5557.469,0
2018-09-28 01:30:00,468.7510290556902,5467.696,0
2018-09-28 02:00:00,468.65994753833735,5402.266,0
2018-09-28 02:30:00,462.2387005649718,5325.599,0
2018-09-28 03:00:00,459.2785512510089,5292.752,0
2018-09-28 03:30:00,458.3677360774819,5255.432,0
2018-09-28 04:00:00,458.2311138014528,5235.005,0
2018-09-28 04:30:00,458.2311138014528,5228.137,0
2018-09-28 05:00:00,457.04705407586766,5239.622,0
2018-09-28 05:30:00,464.6979015334948,5303.755,0
2018-09-28 06:00:00,468.56886602098473,5449.138,0
2018-09-28 06:30:00,468.7965698143664,5634.265,0
2018-09-28 07:00:00,478.8610774818402,5799.259,0
2018-09-28 07:30:00,468.8421105730428,5997.801,0
2018-09-28 08:00:00,483.2785310734464,6243.647,0
2018-09-28 08:30:00,533.7832324455206,6494.065,0
2018-09-28 09:00:00,541.7984059725585,6670.287,0
2018-09-28 09:30:00,541.843946731235,6783.647,0
2018-09-28 10:00:00,593.5782485875707,6863.157,0
2018-09-28 10:30:00,612.7053672316385,6909.9,0
2018-09-28 11:00:00,631.7414043583535,6936.246,0
2018-09-28 11:30:00,607.3770984665052,6903.802,0
2018-09-28 12:00:00,565.661763518967,6843.158,0
2018-09-28 12:30:00,541.980569007264,6784.005,0
2018-09-28 13:00:00,561.0621468926554,6804.934,0
2018-09-28 13:30:00,2633.2122074253434,6852.149,0
2018-09-28 14:00:00,3338.0465294592414,6880.527,0
2018-09-28 14:30:00,3208.437530266344,6870.821,0
2018-09-28 15:00:00,2347.7627320419697,6847.124,0
2018-09-28 15:30:00,2533.477945924132,6846.731,0
2018-09-28 16:00:00,1411.4447336561743,6856.348,0
2018-09-28 16:30:00,1490.366868442292,6848.993,0
2018-09-28 17:00:00,1346.549152542373,6813.02,0
2018-09-28 17:30:00,627.5516545601292,6748.474,0
2018-09-28 18:00:00,560.8344430992736,6629.438,0
2018-09-28 18:30:00,516.7054479418887,6569.202,0
2018-09-28 19:00:00,519.6200564971753,6571.816,0
2018-09-28 19:30:00,497.5783292978209,6574.872,0
2018-09-28 20:00:00,541.0242130750606,6530.575,0
2018-09-28 20:30:00,540.6143462469734,6472.505,0
2018-09-28 21:00:00,585.335371267151,6421.354,0
2018-09-28 21:30:00,560.8799838579499,6362.027,0
2018-09-28 22:00:00,541.5707021791768,6255.754,0
2018-09-28 22:30:00,516.0678773204198,6136.091,0
2018-09-28 23:00:00,515.9312550443907,6038.768,0
2018-09-28 23:30:00,494.89142453591614,5932.157,0
2018-09-29 00:00:00,459.1344632768362,5809.612,0
2018-09-29 00:30:00,528.3422316384181,5681.689,0
2018-09-29 01:00:00,508.314406779661,5568.691,0
2018-09-29 01:30:00,505.80522598870056,5485.632,0
2018-09-29 02:00:00,492.5750000000001,5403.483,0
2018-09-29 02:30:00,533.9080508474576,5340.304,0
2018-09-29 03:00:00,524.6468926553672,5278.98,0
2018-09-29 03:30:00,523.7344632768362,5243.33,0
2018-09-29 04:00:00,506.2614406779661,5211.626,0
2018-09-29 04:30:00,506.170197740113,5181.488,0
2018-09-29 05:00:00,505.6683615819209,5188.943,0
2018-09-29 05:30:00,506.2614406779661,5211.293,0
2018-09-29 06:00:00,524.7381355932204,5285.331,0
2018-09-29 06:30:00,533.9536723163842,5358.435,0
2018-09-29 07:00:00,536.4172316384181,5401.957,0
2018-09-29 07:30:00,551.8829096045198,5479.365,0
2018-09-29 08:00:00,565.0675141242938,5672.007,0
2018-09-29 08:30:00,635.8720338983052,5902.511,0
2018-09-29 09:00:00,644.9963276836158,6053.45,0
2018-09-29 09:30:00,737.288559322034,6172.735,0
2018-09-29 10:00:00,876.5709039548022,6255.903,0
2018-09-29 10:30:00,636.3738700564973,6322.347,0
2018-09-29 11:00:00,684.3220338983051,6361.466,0
2018-09-29 11:30:00,594.7214689265538,6337.47,0
2018-09-29 12:00:00,584.775988700565,6274.451,0
2018-09-29 12:30:00,566.1624293785311,6230.059,0
2018-09-29 13:00:00,561.0072033898306,6190.721,0
2018-09-29 13:30:00,553.0234463276836,6155.842,0
2018-09-29 14:00:00,552.9778248587571,6130.927,0
2018-09-29 14:30:00,552.9322033898305,6135.748,0
2018-09-29 15:00:00,552.7497175141243,6113.825,0
2018-09-29 15:30:00,552.7497175141243,6116.643,0
2018-09-29 16:00:00,552.7497175141243,6107.986,0
2018-09-29 16:30:00,552.7497175141243,6071.64,0
2018-09-29 17:00:00,537.6490112994351,6034.932,0
2018-09-29 17:30:00,535.7329096045198,5984.332,0
2018-09-29 18:00:00,537.6033898305085,5980.624,0
2018-09-29 18:30:00,542.1655367231639,6010.126,0
2018-09-29 19:00:00,552.8409604519775,6101.286,0
2018-09-29 19:30:00,553.0234463276836,6138.531,0
2018-09-29 20:00:00,552.886581920904,6122.399,0
2018-09-29 20:30:00,561.0072033898306,6148.248,0
2018-09-29 21:00:00,561.2353107344633,6137.542,0
2018-09-29 21:30:00,552.9778248587571,6119.889,0
2018-09-29 22:00:00,552.8409604519775,6028.62,0
2018-09-29 22:30:00,537.8314971751413,5946.868,0
2018-09-29 23:00:00,537.4665254237289,5880.454,0
2018-09-29 23:30:00,522.5483050847458,5787.932,0
2018-09-30 00:00:00,522.9206988374358,5702.727,0
2018-09-30 00:30:00,533.0411768526336,5592.527,0
2018-09-30 01:00:00,518.0804702214717,5479.887,0
2018-09-30 01:30:00,496.9594726245372,5389.87,0
2018-09-30 02:00:00,486.9710008443203,5300.246,0
2018-09-30 02:30:00,477.6425602390076,5241.451,0
2018-09-30 03:00:00,454.49746703903367,5186.036,0
2018-09-30 03:30:00,453.7934337858024,5142.469,0
2018-09-30 04:00:00,447.8531532116646,5108.573,0
2018-09-30 04:30:00,444.15697863220106,5086.124,0
2018-09-30 05:00:00,443.4969474572969,5079.762,0
2018-09-30 05:30:00,443.4969474572969,5090.259,0
2018-09-30 06:00:00,452.7373839059557,5145.893,0
2018-09-30 06:30:00,453.83743586412936,5205.409,0
2018-09-30 07:00:00,453.0894005325713,5221.024,0
2018-09-30 07:30:00,454.4534649607066,5256.709,0
2018-09-30 08:00:00,455.4215106838994,5332.7,0
2018-09-30 08:30:00,475.0904396960447,5454.575,0
2018-09-30 09:00:00,478.126583100604,5566.598,0
2018-09-30 09:30:00,488.4230694291096,5666.749,0
2018-09-30 10:00:00,512.8002208222381,5759.241,0
2018-09-30 10:30:00,518.5204910047412,5831.962,0
2018-09-30 11:00:00,498.8515619925959,5856.593,0
2018-09-30 11:30:00,495.5514061180749,5858.283,0
2018-09-30 12:00:00,487.49902578424366,5825.868,0
2018-09-30 12:30:00,487.4550237059168,5817.802,0
2018-09-30 13:00:00,487.4110216275898,5826.733,0
2018-09-30 13:30:00,495.6394102747289,5865.986,0
2018-09-30 14:00:00,498.3675391309996,5873.466,0
2018-09-30 14:30:00,504.571832175099,5882.208,0
2018-09-30 15:00:00,512.8002208222381,5892.233,0
2018-09-30 15:30:00,515.8363642267974,5893.545,0
2018-09-30 16:00:00,545.141748392544,5886.13,0
2018-09-30 16:30:00,577.7472884328116,5884.117,0
2018-09-30 17:00:00,545.6697733324673,5891.433,0
2018-09-30 17:30:00,545.185750470871,5906.904,0
2018-09-30 18:00:00,514.604306033643,5900.269,0
2018-09-30 18:30:00,518.4324868480873,5934.284,0
2018-09-30 19:00:00,545.8017795674482,6036.84,0
2018-09-30 19:30:00,563.9306358381502,6103.751,0
2018-09-30 20:00:00,564.3706566214197,6117.404,0
2018-09-30 20:30:00,675.7399168669222,6160.941,0
2018-09-30 21:00:00,709.5335130220172,6186.561,0
2018-09-30 21:30:00,675.6519127102682,6161.885,0
2018-09-30 22:00:00,573.7871013833864,6106.743,0
2018-09-30 22:30:00,546.1537961940637,6007.527,0
2018-09-30 23:00:00,522.7886926024551,5903.962,0
2018-09-30 23:30:00,546.0657920374099,5791.625,0
2018-10-01 00:00:00,548.6802192628464,5695.406,0
2019-09-01 00:30:00,314.6902744148507,5595.35,0
2019-09-01 01:00:00,306.7615012106537,5492.64,0
2019-09-01 01:30:00,301.7946260425074,5435.49,0
2019-09-01 02:00:00,184.8224374495561,5357.362,0
2019-09-01 02:30:00,157.34513720742535,5284.268,0
2019-09-01 03:00:00,149.0973903685768,5233.534,0
2019-09-01 03:30:00,147.09241323648104,5183.566,0
2019-09-01 04:00:00,147.04684557438796,5167.91,0
2019-09-01 04:30:00,125.6756120527307,5126.799,0
2019-09-01 05:00:00,138.8902340597256,5140.342,0
2019-09-01 05:30:00,147.00127791229485,5163.741,0
2019-09-01 06:00:00,149.59863465160075,5218.256,0
2019-09-01 06:30:00,150.00874361043853,5245.596,0
2019-09-01 07:00:00,151.33020581113803,5280.784,0
2019-09-01 07:30:00,165.04607210115685,5316.493,0
2019-09-01 08:00:00,185.05027576002152,5384.09,0
2019-09-01 08:30:00,306.6703658864676,5508.246,0
2019-09-01 09:00:00,316.14843960182947,5625.041,0
2019-09-01 09:30:00,323.16585956416463,5743.67,0
2019-09-01 10:00:00,335.60583131557706,5834.412,0
2019-09-01 10:30:00,344.8560667204736,5915.667,0
2019-09-01 11:00:00,337.4741054613936,5915.975,0
2019-09-01 11:30:00,336.7905905299973,5920.562,0
2019-09-01 12:00:00,336.28934624697337,5894.36,0
2019-09-01 12:30:00,336.28934624697337,5897.477,0
2019-09-01 13:00:00,336.28934624697337,5892.646,0
2019-09-01 13:30:00,336.7905905299973,5927.426,0
2019-09-01 14:00:00,340.2081651869788,5944.523,0
2019-09-01 14:30:00,340.2081651869788,5943.777,0
2019-09-01 15:00:00,342.53211595372613,5954.313,0
2019-09-01 15:30:00,340.25373284907187,5949.065,0
2019-09-01 16:00:00,342.6232512779123,5953.702,0
2019-09-01 16:30:00,340.25373284907187,5936.64,0
2019-09-01 17:00:00,355.33662900188324,5949.05,0
2019-09-01 17:30:00,355.33662900188324,5961.267,0
2019-09-01 18:00:00,355.33662900188324,5953.086,0
2019-09-01 18:30:00,360.2579365079365,5992.006,0
2019-09-01 19:00:00,375.5231033091202,6128.427,0
2019-09-01 19:30:00,397.8968253968253,6196.974,0
2019-09-01 20:00:00,426.5588848533764,6238.145,0
2019-09-01 20:30:00,426.5133171912833,6241.192,0
2019-09-01 21:00:00,433.98641377454936,6308.317,0
2019-09-01 21:30:00,444.2847054075868,6317.715,0
2019-09-01 22:00:00,434.03198143664247,6270.743,0
2019-09-01 22:30:00,423.5514191552328,6151.712,0
2019-09-01 23:00:00,399.1727199354318,6058.112,0
2019-09-01 23:30:00,374.1105057842346,5929.339,0
2019-09-02 00:00:00,341.8632095776164,5756.413,0
2019-09-02 00:30:00,317.2457761635728,5580.888,0
2019-09-02 01:00:00,313.8722760290557,5474.639,0
2019-09-02 01:30:00,311.68405972558514,5433.785,0
2019-09-02 02:00:00,267.14474038202854,5366.119,0
2019-09-02 02:30:00,197.4865213882163,5301.236,0
2019-09-02 03:00:00,173.5984934086629,5264.378,0
2019-09-02 03:30:00,149.11782351358622,5224.603,0
2019-09-02 04:00:00,151.44280333602367,5212.804,0
2019-09-02 04:30:00,147.11195856873826,5182.915,0
2019-09-02 05:00:00,118.6651466236212,5206.781,0
2019-09-02 05:30:00,147.4766612859833,5284.845,0
2019-09-02 06:00:00,299.2385794995964,5440.947,0
2019-09-02 06:30:00,316.7898977670164,5631.676,0
2019-09-02 07:00:00,326.7280468119451,5819.731,0
2019-09-02 07:30:00,334.1588646758138,6034.007,0
2019-09-02 08:00:00,370.6747242399785,6315.672,0
2019-09-02 08:30:00,382.8010895883777,6601.338,0
2019-09-02 09:00:00,415.852273338714,6787.047,0
2019-09-02 09:30:00,425.19778046811945,6893.44,0
2019-09-02 10:00:00,429.8477401129944,6963.074,0
2019-09-02 10:30:00,433.7227064837234,7021.541,0
2019-09-02 11:00:00,430.1668549905838,7041.382,0
2019-09-02 11:30:00,429.89332795264994,7039.066,0
2019-09-02 12:00:00,430.2580306698951,6990.245,0
2019-09-02 12:30:00,429.89332795264994,6940.481,0
2019-09-02 13:00:00,418.1316653214958,6936.669,0
2019-09-02 13:30:00,429.89332795264994,6992.556,0
2019-09-02 14:00:00,430.6227333871401,7020.811,0
2019-09-02 14:30:00,430.1212671509281,7012.466,0
2019-09-02 15:00:00,430.1212671509281,7012.551,0
2019-09-02 15:30:00,429.89332795264994,7031.173,0
2019-09-02 16:00:00,429.89332795264994,7042.038,0
2019-09-02 16:30:00,429.89332795264994,7032.928,0
2019-09-02 17:00:00,417.7213747645951,6999.142,0
2019-09-02 17:30:00,397.4803739574926,6918.871,0
2019-09-02 18:00:00,388.4539817056765,6794.621,0
2019-09-02 18:30:00,400.306820016142,6729.315,0
2019-09-02 19:00:00,421.5051654560128,6752.853,0
2019-09-02 19:30:00,435.5462200699489,6773.966,0
2019-09-02 20:00:00,442.11086898036046,6754.826,0
2019-09-02 20:30:00,592.5051520043045,6712.641,0
2019-09-02 21:00:00,641.694430992736,6679.441,0
2019-09-02 21:30:00,541.7658864675814,6619.757,0
2019-09-02 22:00:00,486.6501883239172,6503.195,0
2019-09-02 22:30:00,435.0903416733925,6355.78,0
2019-09-02 23:00:00,429.3462738767824,6217.972,0
2019-09-02 23:30:00,391.9186575195049,6063.266,0
2019-09-03 00:00:00,369.9221684153888,5938.047,0
2019-09-03 00:30:00,373.80742534301856,5809.542,0
2019-09-03 01:00:00,356.52945924132365,5690.406,0
2019-09-03 01:30:00,350.5873015873016,5603.163,0
2019-09-03 02:00:00,326.4072908259349,5527.649,0
2019-09-03 02:30:00,321.6992736077482,5475.752,0
2019-09-03 03:00:00,319.13957492601554,5433.766,0
2019-09-03 03:30:00,316.2142050040356,5385.114,0
2019-09-03 04:00:00,314.9343556631692,5364.931,0
2019-09-03 04:30:00,314.9343556631692,5363.172,0
2019-09-03 05:00:00,317.17409200968524,5386.605,0
2019-09-03 05:30:00,326.315873015873,5458.804,0
2019-09-03 06:00:00,327.91568469195585,5596.588,0
2019-09-03 06:30:00,368.916572504708,5778.475,0
2019-09-03 07:00:00,375.727199354318,5942.49,0
2019-09-03 07:30:00,377.3270110304008,6132.394,0
2019-09-03 08:00:00,392.7766209308583,6371.033,0
2019-09-03 08:30:00,430.8064299165994,6680.271,0
2019-09-03 09:00:00,435.3316115146624,6835.917,0
2019-09-03 09:30:00,440.7709712133441,6945.918,0
2019-09-03 10:00:00,441.2280602636535,7002.417,0
2019-09-03 10:30:00,459.9687113263385,7055.268,0
2019-09-03 11:00:00,458.003228410008,7059.597,0
2019-09-03 11:30:00,450.3698412698413,7035.04,0
2019-09-03 12:00:00,436.6571697605596,6984.972,0
2019-09-03 12:30:00,436.2457896152811,6934.909,0
2019-09-03 13:00:00,436.6114608555286,6970.997,0
2019-09-03 13:30:00,457.8661016949152,7036.138,0
2019-09-03 14:00:00,478.1608555286521,7078.846,0
2019-09-03 14:30:00,457.8661016949152,7048.037,0
2019-09-03 15:00:00,457.8661016949152,7051.62,0
2019-09-03 15:30:00,460.1515469464622,7052.654,0
2019-09-03 16:00:00,457.7746838848534,7068.97,0
2019-09-03 16:30:00,462.02561205273065,7085.048,0
2019-09-03 17:00:00,460.1515469464622,7062.574,0
2019-09-03 17:30:00,441.2737691686845,7005.165,0
2019-09-03 18:00:00,431.4920634920635,6876.179,0
2019-09-03 18:30:00,427.1954264191552,6797.782,0
2019-09-03 19:00:00,430.8064299165994,6810.073,0
2019-09-03 19:30:00,435.5601560398171,6842.393,0
2019-09-03 20:00:00,431.62919020715634,6814.62,0
2019-09-03 20:30:00,431.5834813021253,6771.918,0
2019-09-03 21:00:00,488.2168146354587,6743.972,0
2019-09-03 21:30:00,475.60115684691954,6676.927,0
2019-09-03 22:00:00,428.84094700026895,6564.356,0
2019-09-03 22:30:00,403.6553403282217,6407.513,0
2019-09-03 23:00:00,403.6096314231907,6277.324,0
2019-09-03 23:30:00,402.78687113263385,6129.645,0
2019-09-04 00:00:00,394.982075598601,5967.757,0
2019-09-04 00:30:00,380.8473432875976,5803.389,0
2019-09-04 01:00:00,392.4248049502288,5691.937,0
2019-09-04 01:30:00,446.3599677158999,5627.869,0
2019-09-04 02:00:00,428.0406107075599,5553.985,0
2019-09-04 02:30:00,426.08778584880287,5507.361,0
2019-09-04 03:00:00,409.8142453591607,5448.318,0
2019-09-04 03:30:00,409.1168079096045,5413.15,0
2019-09-04 04:00:00,394.8425881086899,5379.2,0
2019-09-04 04:30:00,389.6350551520043,5369.896,0
2019-09-04 05:00:00,396.0979755178908,5391.476,0
2019-09-04 05:30:00,395.0285714285714,5466.399,0
2019-09-04 06:00:00,415.8122074253431,5610.573,0
2019-09-04 06:30:00,426.3667608286252,5799.463,0
2019-09-04 07:00:00,409.2097995695453,5962.966,0
2019-09-04 07:30:00,380.8008474576272,6144.779,0
2019-09-04 08:00:00,410.4651869787463,6395.262,0
2019-09-04 08:30:00,402.7468792036589,6629.523,0
2019-09-04 09:00:00,408.6518496099005,6783.777,0
2019-09-04 09:30:00,410.0467245090126,6851.085,0
2019-09-04 10:00:00,410.6046744686576,6875.269,0
2019-09-04 10:30:00,410.7906577885392,6906.034,0
2019-09-04 11:00:00,426.4132566585956,6905.248,0
2019-09-04 11:30:00,410.5116828087168,6890.835,0
2019-09-04 12:00:00,410.0002286790423,6835.932,0
2019-09-04 12:30:00,409.9537328490719,6809.969,0
2019-09-04 13:00:00,404.7926957223568,6798.1,0
2019-09-04 13:30:00,410.5581786386872,6863.973,0
2019-09-04 14:00:00,410.6976661285984,6892.977,0
2019-09-04 14:30:00,414.091861716438,6908.061,0
2019-09-04 15:00:00,414.1848533763789,6934.373,0
2019-09-04 15:30:00,415.5797282754911,6946.102,0
2019-09-04 16:00:00,414.1383575464084,6942.409,0
2019-09-04 16:30:00,413.99887005649725,6928.264,0
2019-09-04 17:00:00,414.0453658864676,6930.521,0
2019-09-04 17:30:00,410.7906577885392,6871.338,0
2019-09-04 18:00:00,404.7461998923864,6749.996,0
2019-09-04 18:30:00,400.4220877051386,6673.368,0
2019-09-04 19:00:00,403.4908124831854,6696.737,0
2019-09-04 19:30:00,409.5817662093086,6702.433,0
2019-09-04 20:00:00,399.8641377454937,6671.315,0
2019-09-04 20:30:00,399.9106335754641,6645.258,0
2019-09-04 21:00:00,393.1687382297552,6601.04,0
2019-09-04 21:30:00,410.0002286790423,6548.283,0
2019-09-04 22:00:00,406.60603309120256,6421.866,0
2019-09-04 22:30:00,392.7502757600215,6287.716,0
2019-09-04 23:00:00,390.8439467312349,6158.486,0
2019-09-04 23:30:00,388.37966774280335,6027.894,0
2019-09-05 00:00:00,366.4531073446328,5880.529,0
2019-09-05 00:30:00,364.7320150659133,5757.73,0
2019-09-05 01:00:00,343.1485875706215,5630.19,0
2019-09-05 01:30:00,361.4758945386063,5553.279,0
2019-09-05 02:00:00,341.0088512241055,5482.556,0
2019-09-05 02:30:00,340.17156308851224,5435.714,0
2019-09-05 03:00:00,335.2873822975518,5374.941,0
2019-09-05 03:30:00,333.70583804143126,5351.895,0
2019-09-05 04:00:00,333.2406779661017,5315.077,0
2019-09-05 04:30:00,333.3337099811676,5309.466,0
