Year,Month,Day,Unnamed: 0,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2017,5,21,1236.0,13.066666666666668,9.933333333333332,11.266666666666667,11.733333333333334,28.53333333333333,31.7,25.2,7.433333333333334,35.53333333333334
2017,5,22,1237.0,30.86666666666667,18.400000000000002,24.0,30.26666666666667,28.333333333333332,31.766666666666666,22.933333333333337,6.5,40.666666666666664
2017,5,23,1238.0,0.0,0.0,0.0,0.0,29.766666666666666,32.73333333333333,27.333333333333332,7.933333333333333,28.900000000000002
2017,5,24,1239.0,24.333333333333332,13.533333333333333,17.133333333333333,19.0,26.5,29.566666666666666,23.733333333333334,6.0,33.833333333333336
2017,5,25,1240.0,0.0,0.0,0.0,0.0,28.266666666666666,32.13333333333333,25.633333333333336,6.0,30.366666666666664
2017,5,26,1241.0,19.400000000000002,7.333333333333333,10.0,12.6,27.46666666666667,31.46666666666667,24.599999999999998,7.199999999999999,44.63333333333333
2017,5,27,1242.0,1.3333333333333333,1.0,1.0666666666666667,1.3333333333333333,28.266666666666666,32.13333333333333,26.133333333333336,5.2,27.0
2017,5,28,1243.0,2.0,1.3333333333333333,2.0,2.0,29.133333333333336,31.73333333333333,27.066666666666666,6.966666666666666,24.5
2017,5,29,1244.0,0.0,0.0,0.0,0.0,29.46666666666667,32.266666666666666,28.066666666666666,8.166666666666666,29.266666666666666
2017,5,30,1245.0,23.86666666666667,18.1,21.799999999999997,26.4,26.65,29.450000000000003,23.4,6.133333333333333,41.63333333333333
2017,5,31,1246.0,26.73333333333333,14.466666666666667,20.8,22.266666666666666,28.45,33.349999999999994,24.0,9.5,31.666666666666668
2017,6,1,1247.0,6.266666666666667,1.8,3.133333333333333,4.866666666666666,27.96666666666667,31.3,24.866666666666664,5.866666666666667,26.766666666666666
2017,6,2,1248.0,0.0,0.0,0.0,0.0,29.3,32.53333333333333,27.46666666666667,6.333333333333333,20.03333333333333
2017,6,3,1249.0,0.0,0.0,0.0,0.0,29.96666666666667,33.199999999999996,27.900000000000002,7.566666666666666,25.766666666666666
2017,6,4,1250.0,0.0,0.0,0.0,0.0,30.2,32.93333333333334,28.333333333333332,8.4,28.3
2017,6,5,1251.0,0.0,0.0,0.0,0.0,30.099999999999998,32.86666666666667,28.400000000000002,7.3,23.766666666666666
2017,6,6,1252.0,0.0,0.0,0.0,0.0,29.933333333333337,32.800000000000004,28.333333333333332,7.166666666666667,24.099999999999998
2017,6,7,1253.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,29.75,33.1,27.799999999999997,8.633333333333335,24.599999999999998
2017,6,8,1254.0,0.39999999999999997,0.3333333333333333,0.39999999999999997,0.39999999999999997,29.7,32.9,28.2,8.733333333333333,26.066666666666666
2017,6,9,1255.0,0.0,0.0,0.0,0.0,29.75,33.1,27.65,10.45,28.8
2017,6,10,1256.0,33.333333333333336,21.8,30.733333333333334,33.266666666666666,29.066666666666666,33.199999999999996,25.433333333333334,7.8,32.766666666666666
2017,6,11,1257.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,28.25,31.549999999999997,25.6,6.733333333333333,25.566666666666666
2017,6,12,1258.0,0.0,0.0,0.0,0.0,29.599999999999998,32.300000000000004,27.53333333333333,7.1000000000000005,23.866666666666664
2017,6,13,1259.0,2.4,2.2,2.4,2.4,29.366666666666664,32.699999999999996,25.7,8.033333333333333,33.36666666666667
2017,6,14,1260.0,15.5,13.7,15.1,15.5,28.049999999999997,32.55,24.75,6.300000000000001,40.849999999999994
2017,6,15,1261.0,0.0,0.0,0.0,0.0,29.15,33.45,26.9,5.166666666666667,21.5
2017,6,16,1262.0,8.066666666666668,5.333333333333333,6.0,8.0,28.299999999999997,32.45,25.6,6.1000000000000005,27.133333333333336
2017,6,17,1263.0,0.0,0.0,0.0,0.0,29.266666666666666,33.23333333333333,26.433333333333334,6.366666666666667,24.233333333333334
2017,6,18,1264.0,20.266666666666666,12.666666666666666,13.866666666666667,14.4,27.233333333333334,30.366666666666664,24.03333333333333,7.466666666666666,40.43333333333333
2017,6,19,1265.0,0.0,0.0,0.0,0.0,28.099999999999998,30.599999999999998,25.46666666666667,7.933333333333334,29.766666666666666
2017,6,20,1266.0,0.0,0.0,0.0,0.0,29.2,32.53333333333333,26.099999999999998,5.3999999999999995,21.866666666666664
2017,6,21,1267.0,14.4,13.733333333333334,14.333333333333334,14.4,28.599999999999998,31.8,24.933333333333334,6.1000000000000005,26.96666666666667
2017,6,22,1268.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,28.900000000000002,31.3,26.8,5.5,26.400000000000002
2017,6,23,1269.0,11.266666666666667,7.733333333333333,10.066666666666666,10.666666666666666,26.933333333333334,29.133333333333336,23.333333333333332,7.666666666666667,52.800000000000004
2017,6,24,1270.0,0.0,0.0,0.0,0.0,28.633333333333336,31.666666666666668,25.733333333333334,5.733333333333333,20.733333333333334
2017,6,25,1271.0,12.733333333333334,9.333333333333334,11.6,12.600000000000001,27.53333333333333,30.0,24.066666666666666,5.066666666666666,38.03333333333333
2017,6,26,1272.0,3.8000000000000003,2.0666666666666664,2.1999999999999997,3.4,27.933333333333334,31.566666666666666,25.133333333333336,5.866666666666667,26.03333333333333
2017,6,27,1273.0,1.5333333333333332,0.4666666666666666,0.8666666666666667,1.2666666666666666,26.3,28.2,24.400000000000002,4.2,22.900000000000002
2017,6,28,1274.0,0.3,0.2,0.3,0.3,27.5,32.15,25.05,4.85,28.6
2017,6,29,1275.0,12.9,10.8,12.8,12.8,27.45,30.5,24.7,5.4,31.7
2017,6,30,1276.0,0.0,0.0,0.0,0.0,28.6,32.25,25.75,6.8,26.1
2017,7,1,1277.0,0.0,0.0,0.0,0.0,29.366666666666664,32.266666666666666,27.599999999999998,8.266666666666667,30.366666666666664
2017,7,2,1278.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,28.8,32.1,26.2,6.6000000000000005,27.366666666666664
2017,7,3,1279.0,11.733333333333334,6.266666666666667,9.933333333333334,11.333333333333334,27.2,28.933333333333334,24.666666666666668,7.7,31.900000000000002
2017,7,4,1280.0,0.0,0.0,0.0,0.0,28.633333333333336,31.766666666666666,25.8,6.466666666666666,23.433333333333337
2017,7,5,1281.0,27.8,15.266666666666666,21.599999999999998,26.26666666666667,27.366666666666664,30.933333333333334,23.733333333333334,5.3999999999999995,28.333333333333332
2017,7,6,1282.0,0.0,0.0,0.0,0.0,27.65,30.5,25.0,7.066666666666666,26.399999999999995
2017,7,7,1283.0,0.0,0.0,0.0,0.0,28.75,31.700000000000003,26.6,8.25,32.05
2017,7,8,1284.0,13.200000000000001,12.466666666666667,12.933333333333332,12.933333333333332,28.233333333333334,30.833333333333332,24.5,6.733333333333333,29.866666666666664
2017,7,9,1285.0,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,27.766666666666666,29.8,25.266666666666666,7.7,29.166666666666668
2017,7,10,1286.0,0.0,0.0,0.0,0.0,29.03333333333333,32.233333333333334,26.433333333333334,5.866666666666667,29.633333333333336
2017,7,11,1287.0,22.733333333333334,15.266666666666666,18.866666666666667,19.53333333333333,27.833333333333332,29.900000000000002,24.766666666666666,7.066666666666666,37.199999999999996
2017,7,12,1288.0,12.133333333333333,6.066666666666666,8.333333333333334,9.0,26.400000000000002,28.166666666666668,23.46666666666667,7.333333333333333,34.06666666666667
2017,7,13,1289.0,2.8000000000000003,2.3333333333333335,2.4,2.4,27.566666666666666,30.166666666666668,25.53333333333333,6.6000000000000005,30.73333333333333
2017,7,14,1290.0,9.799999999999999,7.1,7.5,8.6,26.333333333333332,28.866666666666664,23.8,5.066666666666666,41.13333333333333
2017,7,15,1291.0,0.0,0.0,0.0,0.0,27.25,31.1,24.200000000000003,6.65,32.4
2017,7,16,1292.0,0.0,0.0,0.0,0.0,28.450000000000003,31.6,26.75,10.8,37.8
2017,7,17,1293.0,0.0,0.0,0.0,0.0,28.900000000000002,31.7,26.8,8.533333333333333,31.8
2017,7,18,1294.0,0.0,0.0,0.0,0.0,28.7,31.066666666666666,27.266666666666666,8.066666666666666,30.03333333333333
2017,7,19,1295.0,0.0,0.0,0.0,0.0,28.7,31.5,26.766666666666666,7.433333333333333,23.900000000000002
2017,7,20,1296.0,0.0,0.0,0.0,0.0,28.733333333333334,31.5,26.96666666666667,7.066666666666666,26.2
2017,7,21,1297.0,0.0,0.0,0.0,0.0,29.23333333333333,32.166666666666664,27.400000000000002,8.299999999999999,27.7
2017,7,22,1298.0,0.0,0.0,0.0,0.0,29.5,32.5,27.7,8.866666666666667,27.866666666666664
2017,7,23,1299.0,0.0,0.0,0.0,0.0,29.366666666666664,32.56666666666666,27.400000000000002,8.866666666666667,29.266666666666666
2017,7,24,1300.0,0.0,0.0,0.0,0.0,29.433333333333334,32.06666666666667,27.633333333333336,9.0,30.466666666666665
2017,7,25,1301.0,0.0,0.0,0.0,0.0,29.400000000000002,32.43333333333333,27.5,9.700000000000001,33.699999999999996
2017,7,26,1302.0,3.4,3.3333333333333335,3.3333333333333335,3.4,28.7,30.566666666666666,25.566666666666663,8.9,39.699999999999996
2017,7,27,1303.0,0.0,0.0,0.0,0.0,29.3,31.766666666666666,27.400000000000002,9.733333333333333,33.6
2017,7,28,1304.0,0.0,0.0,0.0,0.0,29.633333333333336,32.666666666666664,27.733333333333334,8.166666666666666,29.666666666666668
2017,7,29,1305.0,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,29.566666666666666,31.933333333333334,27.833333333333332,8.5,33.23333333333333
2017,7,30,1306.0,0.0,0.0,0.0,0.0,29.46666666666667,32.36666666666667,27.866666666666664,9.233333333333333,31.333333333333332
2017,7,31,1307.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,29.5,32.6,27.733333333333334,8.4,31.333333333333332
2017,8,1,1308.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,29.5,32.199999999999996,27.566666666666666,9.033333333333333,33.93333333333334
2017,8,2,1309.0,0.0,0.0,0.0,0.0,29.5,32.0,27.96666666666667,10.299999999999999,36.36666666666667
2017,8,3,1310.0,0.0,0.0,0.0,0.0,29.400000000000002,32.266666666666666,27.599999999999998,10.066666666666668,32.733333333333334
2017,8,4,1311.0,0.0,0.0,0.0,0.0,29.5,32.56666666666666,27.433333333333334,9.966666666666667,31.46666666666667
2017,8,5,1312.0,0.0,0.0,0.0,0.0,29.566666666666666,32.86666666666667,27.900000000000002,10.433333333333335,33.0
2017,8,6,1313.0,3.5999999999999996,1.5333333333333332,2.8000000000000003,3.533333333333333,29.099999999999998,32.76666666666667,26.599999999999998,9.466666666666667,37.46666666666666
2017,8,7,1314.0,3.0666666666666664,2.2666666666666666,2.6,2.6666666666666665,28.599999999999998,30.366666666666664,26.899999999999995,7.833333333333333,27.7
2017,8,8,1315.0,8.4,6.333333333333333,6.8,7.066666666666666,27.53333333333333,30.0,25.133333333333336,6.966666666666666,32.166666666666664
2017,8,9,1316.0,0.8666666666666667,0.39999999999999997,0.6,0.7333333333333334,27.566666666666666,30.366666666666664,25.03333333333333,8.433333333333332,31.333333333333332
2017,8,10,1317.0,0.0,0.0,0.0,0.0,28.666666666666668,31.8,26.03333333333333,6.866666666666667,29.633333333333336
2017,8,11,1318.0,19.0,12.933333333333332,16.133333333333333,17.0,27.166666666666668,29.599999999999998,24.633333333333336,5.866666666666667,30.733333333333334
2017,8,12,1319.0,16.7,8.7,9.7,9.9,26.6,29.4,24.25,5.05,29.15
2017,8,13,1320.0,0.5333333333333333,0.26666666666666666,0.3333333333333333,0.3333333333333333,27.133333333333336,28.8,25.73333333333333,7.2,24.96666666666667
2017,8,14,1321.0,0.1,0.1,0.1,0.1,27.950000000000003,31.1,25.55,6.833333333333333,29.400000000000002
2017,8,15,1322.0,21.3,9.299999999999999,11.1,11.2,26.766666666666666,29.0,23.833333333333332,5.266666666666667,37.43333333333333
2017,8,16,1323.0,0.0,0.0,0.0,0.0,28.2,31.833333333333332,25.733333333333334,6.466666666666666,25.566666666666666
2017,8,17,1324.0,18.933333333333334,8.8,11.333333333333334,13.533333333333333,27.233333333333334,31.766666666666666,23.866666666666664,7.666666666666667,34.300000000000004
2017,8,18,1325.0,10.733333333333333,8.399999999999999,10.266666666666667,10.533333333333333,27.3,31.0,24.4,6.366666666666667,34.199999999999996
2017,8,19,1326.0,1.7333333333333334,1.6666666666666667,1.7333333333333334,1.7333333333333334,28.46666666666667,31.933333333333334,26.133333333333336,8.5,35.766666666666666
2017,8,20,1327.0,0.0,0.0,0.0,0.0,28.96666666666667,32.1,27.133333333333336,8.5,31.8
2017,8,21,1328.0,0.0,0.0,0.0,0.0,28.96666666666667,32.13333333333333,27.233333333333334,8.266666666666667,29.53333333333333
2017,8,22,1329.0,1.8,1.5999999999999999,1.7333333333333334,1.8,27.566666666666666,29.099999999999998,25.566666666666666,8.533333333333333,36.73333333333333
2017,8,23,1330.0,0.0,0.0,0.0,0.0,29.233333333333334,32.233333333333334,27.166666666666668,8.9,32.4
2017,8,24,1331.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,28.933333333333334,31.599999999999998,27.46666666666667,8.633333333333333,35.63333333333333
2017,8,25,1332.0,0.39999999999999997,0.26666666666666666,0.26666666666666666,0.39999999999999997,28.433333333333334,30.933333333333334,25.933333333333334,7.8,30.733333333333334
2017,8,26,1333.0,0.0,0.0,0.0,0.0,28.900000000000002,31.566666666666666,27.433333333333334,8.266666666666666,29.166666666666668
2017,8,27,1334.0,1.1333333333333333,0.7333333333333334,0.8666666666666667,0.8666666666666667,27.8,30.2,25.46666666666667,7.699999999999999,36.73333333333333
2017,8,28,1335.0,1.1333333333333335,1.1333333333333335,1.1333333333333335,1.1333333333333335,28.5,31.03333333333333,26.833333333333332,6.6000000000000005,29.400000000000002
2017,8,29,1336.0,0.5333333333333333,0.4666666666666666,0.4666666666666666,0.5333333333333333,26.933333333333334,29.400000000000002,25.5,6.366666666666667,24.8
2017,8,30,1337.0,0.19999999999999998,0.13333333333333333,0.13333333333333333,0.13333333333333333,27.933333333333334,31.533333333333335,25.733333333333334,5.8999999999999995,25.2
2017,8,31,1338.0,0.0,0.0,0.0,0.0,28.766666666666666,32.26666666666667,26.133333333333336,8.033333333333333,33.6
2017,9,1,1339.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,29.233333333333334,32.06666666666667,27.366666666666664,9.5,31.566666666666666
2017,9,2,1340.0,0.0,0.0,0.0,0.0,29.333333333333332,32.800000000000004,27.166666666666668,9.366666666666667,32.9
2017,9,3,1341.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,29.2,32.266666666666666,27.566666666666666,10.799999999999999,36.833333333333336
2017,9,4,1342.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,28.900000000000002,32.0,26.266666666666666,6.733333333333333,29.53333333333333
2017,9,5,1343.0,3.6,2.0,2.0,2.0,28.766666666666666,31.666666666666668,26.066666666666666,8.166666666666666,36.733333333333334
2017,9,6,1344.0,22.266666666666666,15.399999999999999,18.599999999999998,19.666666666666668,27.0,29.266666666666666,24.2,5.266666666666667,43.1
2017,9,7,1345.0,13.799999999999999,5.866666666666667,9.133333333333335,13.266666666666666,28.2,31.666666666666668,25.266666666666666,6.5,27.46666666666667
2017,9,8,1346.0,15.266666666666666,7.466666666666666,10.066666666666668,11.933333333333332,27.633333333333336,31.166666666666668,25.3,6.833333333333333,29.866666666666664
2017,9,9,1347.0,1.0,1.0,1.0,1.0,28.133333333333336,30.833333333333332,25.866666666666664,5.266666666666667,37.46666666666667
2017,9,10,1348.0,2.9333333333333336,2.1333333333333333,2.6,2.6,27.766666666666666,31.099999999999998,25.8,4.933333333333334,35.86666666666667
2017,9,11,1349.0,10.333333333333334,5.333333333333333,5.866666666666667,6.2,26.733333333333334,29.53333333333333,24.099999999999998,5.533333333333334,30.0
2017,9,12,1350.0,0.0,0.0,0.0,0.0,28.866666666666664,32.53333333333333,25.900000000000002,6.366666666666667,25.066666666666666
2017,9,13,1351.0,0.0,0.0,0.0,0.0,29.333333333333332,32.766666666666666,26.333333333333332,7.566666666666667,26.3
2017,9,14,1352.0,3.9,3.5,3.5,3.5,28.566666666666666,31.566666666666666,26.400000000000002,6.6000000000000005,29.53333333333333
2017,9,15,1353.0,3.1333333333333333,2.3333333333333335,2.8666666666666667,2.8666666666666667,27.766666666666666,29.8,25.866666666666664,5.5,32.03333333333333
2017,9,16,1354.0,16.066666666666666,10.866666666666667,14.466666666666667,15.866666666666667,27.5,30.633333333333336,23.3,7.2,33.333333333333336
2017,9,17,1355.0,2.4,1.5333333333333332,1.6666666666666667,1.8,28.666666666666668,32.43333333333334,26.8,9.233333333333334,37.699999999999996
2017,9,18,1356.0,11.4,5.133333333333333,6.133333333333333,8.933333333333334,26.96666666666667,31.066666666666666,24.3,5.066666666666666,34.166666666666664
2017,9,19,1357.0,17.933333333333334,14.266666666666667,17.066666666666666,17.266666666666666,26.46666666666667,30.666666666666668,24.433333333333334,5.3999999999999995,30.36666666666667
2017,9,20,1358.0,5.133333333333334,3.266666666666667,3.6,3.8666666666666667,27.133333333333336,30.46666666666667,24.333333333333332,8.033333333333333,46.1
2017,9,21,1359.0,3.3333333333333335,1.5333333333333332,1.8666666666666665,2.1333333333333333,27.099999999999998,30.400000000000002,24.099999999999998,6.0,37.800000000000004
2017,9,22,1360.0,0.0,0.0,0.0,0.0,28.96666666666667,31.76666666666667,26.133333333333336,6.6000000000000005,26.266666666666666
2017,9,23,1361.0,7.866666666666667,6.0,6.0,6.0,29.03333333333333,32.4,25.3,7.566666666666666,36.36666666666667
2017,9,24,1362.0,6.066666666666666,4.866666666666667,5.6000000000000005,5.733333333333334,28.266666666666666,31.866666666666664,23.866666666666664,6.366666666666667,32.76666666666667
2017,9,25,1363.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,28.933333333333334,32.233333333333334,27.133333333333336,6.366666666666667,26.733333333333334
2017,9,26,1364.0,11.133333333333335,9.066666666666666,10.133333333333333,10.2,27.666666666666668,31.933333333333334,25.2,5.3999999999999995,29.633333333333336
2017,9,27,1365.0,3.4,2.733333333333333,3.1999999999999997,3.266666666666667,27.46666666666667,30.566666666666666,25.233333333333334,5.266666666666667,29.066666666666666
2017,9,28,1366.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,28.266666666666666,31.100000000000005,26.233333333333334,4.666666666666667,27.366666666666664
2017,9,29,1367.0,38.266666666666666,23.133333333333336,33.86666666666667,37.800000000000004,27.46666666666667,30.366666666666664,23.46666666666667,6.0,51.5
2017,9,30,1368.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,27.900000000000002,30.2,26.066666666666663,7.466666666666666,31.066666666666666
2017,10,1,1369.0,4.466666666666667,1.5999999999999999,2.1333333333333333,2.4,27.2,29.8,25.833333333333332,4.933333333333334,33.6
2017,10,2,1370.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,27.900000000000002,31.7,25.133333333333336,5.8999999999999995,27.633333333333336
2017,10,3,1371.0,1.4000000000000001,0.6666666666666666,1.0666666666666667,1.2666666666666668,27.599999999999998,31.2,25.8,4.833333333333333,29.400000000000002
2017,10,4,1372.0,9.666666666666666,4.333333333333333,5.266666666666667,7.333333333333333,26.03333333333333,28.066666666666666,24.03333333333333,6.0,31.066666666666666
2017,10,5,1373.0,0.6666666666666666,0.4666666666666666,0.6666666666666666,0.6666666666666666,27.766666666666666,31.8,24.566666666666666,5.866666666666667,22.333333333333332
2017,10,6,1374.0,3.4,2.6666666666666665,2.866666666666667,2.866666666666667,28.066666666666666,32.300000000000004,25.833333333333332,5.766666666666667,23.900000000000002
2017,10,7,1375.0,16.666666666666668,13.666666666666666,16.26666666666667,16.466666666666665,27.7,32.699999999999996,24.599999999999998,5.766666666666667,32.53333333333333
2017,10,8,1376.0,8.133333333333335,5.2,5.599999999999999,5.8,27.366666666666664,30.933333333333334,25.133333333333336,5.533333333333334,29.866666666666664
2017,10,9,1377.0,19.466666666666665,16.6,18.333333333333332,19.066666666666666,28.133333333333336,32.333333333333336,24.433333333333337,6.633333333333333,41.76666666666667
2017,10,10,1378.0,14.333333333333334,7.533333333333332,10.533333333333333,13.266666666666667,27.96666666666667,31.7,24.633333333333336,7.433333333333334,27.46666666666667
2017,10,11,1379.0,4.4,3.4666666666666663,3.733333333333334,4.333333333333333,28.366666666666664,32.233333333333334,23.933333333333334,6.733333333333333,30.400000000000002
2017,10,12,1380.0,37.4,15.333333333333334,21.0,21.333333333333332,27.2,29.599999999999998,23.833333333333332,5.766666666666667,31.666666666666668
2017,10,13,1381.0,2.2666666666666666,1.4666666666666668,1.7333333333333334,2.1333333333333333,27.266666666666666,30.53333333333333,23.900000000000002,6.866666666666667,26.866666666666664
2017,10,14,1382.0,0.0,0.0,0.0,0.0,29.366666666666664,32.4,27.099999999999998,6.833333333333333,25.066666666666666
2017,10,15,1383.0,0.0,0.0,0.0,0.0,29.766666666666666,33.166666666666664,26.96666666666667,5.766666666666667,25.8
2017,10,16,1384.0,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.7333333333333334,29.0,32.06666666666667,26.166666666666668,6.6000000000000005,32.53333333333333
2017,10,17,1385.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,30.3,33.5,27.733333333333334,6.333333333333333,24.366666666666664
2017,10,18,1386.0,0.0,0.0,0.0,0.0,30.333333333333332,34.46666666666667,27.400000000000002,6.466666666666666,24.133333333333336
2017,10,19,1387.0,0.0,0.0,0.0,0.0,29.96666666666667,33.166666666666664,27.53333333333333,5.766666666666667,23.53333333333333
2017,10,20,1388.0,0.0,0.0,0.0,0.0,29.833333333333332,33.06666666666667,26.7,6.233333333333333,24.0
2017,10,21,1389.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,29.53333333333333,33.03333333333333,27.5,5.766666666666667,26.633333333333336
2017,10,22,1390.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,28.933333333333334,31.3,26.366666666666664,6.233333333333333,34.9
2017,10,23,1391.0,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,28.566666666666666,31.233333333333334,25.766666666666666,5.533333333333334,25.2
2017,10,24,1392.0,8.933333333333334,7.599999999999999,7.599999999999999,8.2,27.866666666666664,30.933333333333334,25.833333333333332,4.466666666666667,25.53333333333333
2017,10,25,1393.0,7.6000000000000005,6.466666666666666,7.3999999999999995,7.533333333333332,27.833333333333332,32.73333333333333,25.066666666666666,5.3999999999999995,36.233333333333334
2017,10,26,1394.0,3.533333333333333,3.3333333333333335,3.466666666666667,3.466666666666667,27.866666666666664,31.866666666666664,25.733333333333334,5.433333333333334,22.8
2017,10,27,1395.0,1.3333333333333333,1.0,1.0,1.0,27.5,30.266666666666666,25.8,5.066666666666666,26.399999999999995
2017,10,28,1396.0,0.0,0.0,0.0,0.0,28.53333333333333,33.46666666666667,25.666666666666668,6.733333333333333,27.5
2017,10,29,1397.0,3.4666666666666663,3.4,3.4666666666666663,3.4666666666666663,26.96666666666667,31.233333333333334,24.900000000000002,5.033333333333333,23.633333333333336
2017,10,30,1398.0,3.4666666666666663,1.3333333333333333,1.6666666666666667,2.6,26.933333333333334,29.233333333333334,25.2,5.666666666666667,24.46666666666667
2017,10,31,1399.0,6.0,3.1333333333333333,4.533333333333333,5.933333333333334,26.333333333333332,27.599999999999998,23.7,4.8,38.06666666666666
2017,11,1,1400.0,0.7999999999999999,0.7333333333333334,0.7333333333333334,0.7333333333333334,27.566666666666666,31.666666666666668,25.266666666666666,5.033333333333333,25.833333333333332
2017,11,2,1401.0,0.26666666666666666,0.19999999999999998,0.26666666666666666,0.26666666666666666,27.96666666666667,31.099999999999998,25.866666666666664,6.0,26.866666666666664
2017,11,3,1402.0,15.866666666666667,12.333333333333334,13.0,13.4,28.066666666666666,31.633333333333336,23.900000000000002,6.966666666666666,41.86666666666667
2017,11,4,1403.0,8.0,2.3333333333333335,2.6,3.266666666666667,27.400000000000002,31.7,24.599999999999998,5.733333333333333,32.266666666666666
2017,11,5,1404.0,0.7333333333333334,0.4000000000000001,0.5333333333333333,0.6,28.099999999999998,31.866666666666664,24.900000000000002,6.233333333333334,25.899999999999995
2017,11,6,1405.0,37.733333333333334,20.066666666666666,26.0,28.73333333333333,26.833333333333332,30.2,23.46666666666667,4.666666666666667,33.333333333333336
2017,11,7,1406.0,1.2,0.6666666666666666,0.8666666666666667,1.0,27.0,29.566666666666666,25.366666666666664,4.566666666666666,20.3
2017,11,8,1407.0,5.733333333333333,2.733333333333333,3.533333333333333,4.6000000000000005,27.333333333333332,30.766666666666666,24.566666666666666,8.166666666666666,30.833333333333332
2017,11,9,1408.0,21.2,11.866666666666665,13.800000000000002,16.466666666666665,26.7,31.599999999999998,24.3,6.133333333333333,32.266666666666666
2017,11,10,1409.0,12.6,3.9333333333333336,5.466666666666668,8.333333333333334,26.233333333333334,31.03333333333333,24.066666666666666,5.066666666666666,26.166666666666668
2017,11,11,1410.0,13.466666666666667,8.0,10.799999999999999,11.666666666666666,26.133333333333336,29.96666666666667,24.633333333333336,4.8999999999999995,39.36666666666667
2017,11,12,1411.0,7.266666666666667,5.866666666666666,6.733333333333333,7.2,27.7,31.2,25.0,6.133333333333333,27.0
2017,11,13,1412.0,10.266666666666667,7.466666666666666,8.533333333333333,9.666666666666666,27.766666666666666,31.866666666666664,24.7,6.0,31.8
2017,11,14,1413.0,51.0,23.53333333333333,31.53333333333333,37.800000000000004,26.03333333333333,27.633333333333336,23.46666666666667,6.1000000000000005,35.666666666666664
2017,11,15,1414.0,0.0,0.0,0.0,0.0,27.400000000000002,31.0,25.166666666666668,5.533333333333334,23.066666666666666
2017,11,16,1415.0,8.200000000000001,8.000000000000002,8.133333333333335,8.133333333333335,28.133333333333336,32.266666666666666,25.666666666666668,5.3999999999999995,27.96666666666667
2017,11,17,1416.0,2.6,1.9333333333333333,2.3333333333333335,2.533333333333333,27.333333333333332,30.400000000000002,24.3,6.7,41.4
2017,11,18,1417.0,17.933333333333334,9.133333333333333,14.4,17.599999999999998,27.666666666666668,32.1,24.7,5.166666666666667,27.7
2017,11,19,1418.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,28.366666666666664,31.866666666666664,26.066666666666666,6.466666666666666,31.566666666666663
2017,11,20,1419.0,3.9999999999999996,2.4,2.5333333333333337,3.4,27.566666666666666,30.7,25.366666666666664,5.3999999999999995,26.900000000000002
2017,11,21,1420.0,7.800000000000001,4.2,4.866666666666667,5.333333333333333,26.166666666666668,28.2,23.7,4.466666666666667,32.53333333333333
2017,11,22,1421.0,2.1999999999999997,1.6666666666666667,2.0,2.1999999999999997,27.8,32.800000000000004,25.0,5.5,23.766666666666666
2017,11,23,1422.0,9.200000000000001,7.0,7.866666666666667,9.0,26.733333333333334,29.433333333333334,24.599999999999998,5.066666666666666,24.833333333333332
2017,11,24,1423.0,1.2,0.7999999999999999,0.8666666666666667,0.8666666666666667,26.633333333333336,30.46666666666667,24.7,6.266666666666667,32.03333333333333
2017,11,25,1424.0,14.799999999999999,9.6,13.799999999999999,14.133333333333333,27.666666666666668,31.933333333333337,24.733333333333334,6.633333333333333,24.46666666666667
2017,11,26,1425.0,6.333333333333333,6.066666666666666,6.066666666666666,6.066666666666666,26.833333333333332,30.333333333333332,25.066666666666666,5.533333333333334,31.46666666666667
