,DATE,Grams of gold / MWh,DEMAND (MW)
310,2018-06-07 11:30:00,6.85545,7026.78
311,2018-06-07 12:00:00,4.56691,6953.507
312,2018-06-07 12:30:00,2.76182,6904.21
313,2018-06-07 13:00:00,2.76236,6922.032
314,2018-06-07 13:30:00,4.31255,6974.371
315,2018-06-07 14:00:00,5.37964,7017.943
316,2018-06-07 14:30:00,5.46382,7036.551
317,2018-06-07 15:00:00,4.02545,7033.166
318,2018-06-07 15:30:00,4.02509,7032.272
319,2018-06-07 16:00:00,4.00909,7038.231
320,2018-06-07 16:30:00,3.99491,7017.411
321,2018-06-07 17:00:00,3.2,6987.005
322,2018-06-07 17:30:00,2.09291,6913.876
323,2018-06-07 18:00:00,2.02909,6781.545
324,2018-06-07 18:30:00,1.90564,6689.153
325,2018-06-07 19:00:00,1.96691,6719.489
326,2018-06-07 19:30:00,2.04927,6742.655
327,2018-06-07 20:00:00,2.05527,6717.024
328,2018-06-07 20:30:00,2.04473,6652.464
329,2018-06-07 21:00:00,2.09473,6604.712
330,2018-06-07 21:30:00,2.05509,6541.196
331,2018-06-07 22:00:00,2.04291,6444.276
332,2018-06-07 22:30:00,1.95527,6342.098
333,2018-06-07 23:00:00,1.86782,6231.585
334,2018-06-07 23:30:00,1.81273,6111.907
335,2018-06-08 00:00:00,1.81273,5997.334
336,2018-06-08 00:30:00,2.07455,5886.249
337,2018-06-08 01:00:00,2.07164,5770.498
338,2018-06-08 01:30:00,2.046,5662.878
339,2018-06-08 02:00:00,2.05,5587.284
340,2018-06-08 02:30:00,2.04455,5518.807
341,2018-06-08 03:00:00,1.97691,5475.857
342,2018-06-08 03:30:00,1.97727,5428.94
343,2018-06-08 04:00:00,1.81182,5407.41
344,2018-06-08 04:30:00,1.71255,5405.616
345,2018-06-08 05:00:00,1.74655,5419.517
346,2018-06-08 05:30:00,1.79,5484.261
347,2018-06-08 06:00:00,1.87055,5614.828
348,2018-06-08 06:30:00,2.04527,5766.06
349,2018-06-08 07:00:00,2.05018,5890.946
350,2018-06-08 07:30:00,1.76,6048.515
351,2018-06-08 08:00:00,1.88764,6312.75
352,2018-06-08 08:30:00,2.00127,6621.501
353,2018-06-08 09:00:00,2.05291,6801.609
354,2018-06-08 09:30:00,2.05273,6894.662
355,2018-06-08 10:00:00,2.05655,6966.722
356,2018-06-08 10:30:00,2.09455,7005.955
357,2018-06-08 11:00:00,1.90091,6938.517
358,2018-06-08 11:30:00,2.13018,6853.515
359,2018-06-08 12:00:00,1.92691,6760.606
360,2018-06-08 12:30:00,1.86727,6682.811
361,2018-06-08 13:00:00,1.86727,6702.591
362,2018-06-08 13:30:00,1.88982,6757.167
363,2018-06-08 14:00:00,1.97873,6806.176
364,2018-06-08 14:30:00,2.02764,6838.595
365,2018-06-08 15:00:00,2.00073,6829.222
366,2018-06-08 15:30:00,2.01836,6836.438
367,2018-06-08 16:00:00,1.948,6832.363
368,2018-06-08 16:30:00,1.93855,6815.256
369,2018-06-08 17:00:00,1.92582,6785.894
370,2018-06-08 17:30:00,1.86764,6701.543
371,2018-06-08 18:00:00,1.76927,6589.275
372,2018-06-08 18:30:00,1.90836,6501.719
373,2018-06-08 19:00:00,1.90818,6499.328
374,2018-06-08 19:30:00,1.96218,6508.269
375,2018-06-08 20:00:00,1.99145,6480.288
376,2018-06-08 20:30:00,1.95764,6443.122
377,2018-06-08 21:00:00,2.05309,6398.248
378,2018-06-08 21:30:00,1.98745,6345.919
379,2018-06-08 22:00:00,1.97891,6258.268
380,2018-06-08 22:30:00,1.86782,6147.974
381,2018-06-08 23:00:00,2.05036,6060.721
382,2018-06-08 23:30:00,2.05582,5947.569
383,2018-06-09 00:00:00,2.16545,5830.426
384,2018-06-09 00:30:00,2.16527,5712.125
385,2018-06-09 01:00:00,2.08873,5616.0
386,2018-06-09 01:30:00,2.05527,5540.048
387,2018-06-09 02:00:00,2.00109,5458.869
388,2018-06-09 02:30:00,2.00018,5403.96
389,2018-06-09 03:00:00,1.94618,5348.018
390,2018-06-09 03:30:00,1.88855,5295.813
391,2018-06-09 04:00:00,1.86182,5253.826
392,2018-06-09 04:30:00,1.88182,5250.481
393,2018-06-09 05:00:00,1.89073,5275.252
394,2018-06-09 05:30:00,1.88818,5318.496
395,2018-06-09 06:00:00,1.83564,5327.611
396,2018-06-09 06:30:00,1.84873,5368.037
397,2018-06-09 07:00:00,1.88382,5443.472
398,2018-06-09 07:30:00,1.874,5539.77
399,2018-06-09 08:00:00,1.86527,5691.003
400,2018-06-09 08:30:00,2.05236,5930.258
401,2018-06-09 09:00:00,1.91745,6073.21
402,2018-06-09 09:30:00,2.00927,6192.192
403,2018-06-09 10:00:00,2.09164,6269.923
404,2018-06-09 10:30:00,2.16945,6367.335
405,2018-06-09 11:00:00,2.20582,6399.372
406,2018-06-09 11:30:00,2.16345,6386.619
407,2018-06-09 12:00:00,2.16109,6344.185
408,2018-06-09 12:30:00,2.09018,6285.847
409,2018-06-09 13:00:00,2.08927,6249.998
410,2018-06-09 13:30:00,2.05218,6238.115
411,2018-06-09 14:00:00,2.05127,6226.664
412,2018-06-09 14:30:00,2.002,6186.765
413,2018-06-09 15:00:00,1.97691,6150.797
414,2018-06-09 15:30:00,1.88273,6139.028
415,2018-06-09 16:00:00,1.88273,6125.912
416,2018-06-09 16:30:00,2.16109,6112.29
417,2018-06-09 17:00:00,2.08764,6072.475
418,2018-06-09 17:30:00,2.08473,6040.115
419,2018-06-09 18:00:00,2.08382,6020.633
420,2018-06-09 18:30:00,2.05127,6013.113
421,2018-06-09 19:00:00,2.12873,6088.389
422,2018-06-09 19:30:00,2.27364,6162.874
423,2018-06-09 20:00:00,2.34873,6189.016
424,2018-06-09 20:30:00,2.34873,6186.174
425,2018-06-09 21:00:00,2.27255,6185.1
426,2018-06-09 21:30:00,2.26909,6190.294
427,2018-06-09 22:00:00,2.16127,6129.347
428,2018-06-09 22:30:00,2.08782,6020.727
429,2018-06-09 23:00:00,2.05073,5962.712
430,2018-06-09 23:30:00,1.99018,5864.52
431,2018-06-10 00:00:00,2.03618,5768.107
432,2018-06-10 00:30:00,1.86473,5663.886
433,2018-06-10 01:00:00,1.80218,5582.309
434,2018-06-10 01:30:00,1.79255,5499.235
435,2018-06-10 02:00:00,1.74455,5431.723
436,2018-06-10 02:30:00,1.74364,5371.571
437,2018-06-10 03:00:00,1.74236,5306.668
438,2018-06-10 03:30:00,1.73618,5265.814
439,2018-06-10 04:00:00,1.73455,5245.879
440,2018-06-10 04:30:00,1.72636,5228.937
441,2018-06-10 05:00:00,1.72473,5225.527
442,2018-06-10 05:30:00,1.72655,5256.033
443,2018-06-10 06:00:00,1.73655,5306.951
444,2018-06-10 06:30:00,1.73018,5312.204
445,2018-06-10 07:00:00,1.74236,5321.94
446,2018-06-10 07:30:00,1.65091,5341.373
447,2018-06-10 08:00:00,1.64382,5422.563
448,2018-06-10 08:30:00,1.77582,5543.821
449,2018-06-10 09:00:00,1.79945,5655.596
450,2018-06-10 09:30:00,1.87309,5754.499
451,2018-06-10 10:00:00,1.974,5836.857
452,2018-06-10 10:30:00,2.03455,5899.161
453,2018-06-10 11:00:00,1.98273,5930.984
454,2018-06-10 11:30:00,2.00055,5929.568
455,2018-06-10 12:00:00,1.95873,5902.973
456,2018-06-10 12:30:00,1.95545,5890.081
457,2018-06-10 13:00:00,1.958,5902.804
458,2018-06-10 13:30:00,1.958,5922.515
459,2018-06-10 14:00:00,1.97418,5939.736
460,2018-06-10 14:30:00,1.95818,5927.242
461,2018-06-10 15:00:00,1.958,5912.411
462,2018-06-10 15:30:00,1.958,5906.606
463,2018-06-10 16:00:00,1.95982,5887.437
464,2018-06-10 16:30:00,1.97255,5890.921
465,2018-06-10 17:00:00,1.97273,5903.276
466,2018-06-10 17:30:00,1.95891,5910.299
467,2018-06-10 18:00:00,1.95891,5867.89
468,2018-06-10 18:30:00,1.97418,5917.52
469,2018-06-10 19:00:00,2.05073,6003.541
470,2018-06-10 19:30:00,2.12873,6088.28
471,2018-06-10 20:00:00,2.16055,6115.441
472,2018-06-10 20:30:00,2.16036,6119.272
473,2018-06-10 21:00:00,2.24236,6168.958
474,2018-06-10 21:30:00,2.25545,6170.379
475,2018-06-10 22:00:00,2.16073,6122.955
476,2018-06-10 22:30:00,2.05127,6026.617
477,2018-06-10 23:00:00,2.01436,5942.092
478,2018-06-10 23:30:00,2.05509,5847.438
479,2018-06-11 00:00:00,2.05291,5749.668
480,2018-06-11 00:30:00,1.866,5659.627
481,2018-06-11 01:00:00,1.79909,5556.857
482,2018-06-11 01:30:00,1.77273,5450.032
483,2018-06-11 02:00:00,1.78255,5374.935
484,2018-06-11 02:30:00,1.77,5308.168
485,2018-06-11 03:00:00,1.73618,5271.162
486,2018-06-11 03:30:00,1.71891,5235.572
487,2018-06-11 04:00:00,1.66145,5209.365
488,2018-06-11 04:30:00,1.66218,5214.007
489,2018-06-11 05:00:00,1.71127,5232.416
490,2018-06-11 05:30:00,1.736,5308.427
491,2018-06-11 06:00:00,1.79309,5463.764
492,2018-06-11 06:30:00,1.86109,5631.0
493,2018-06-11 07:00:00,1.82127,5784.921
494,2018-06-11 07:30:00,1.796,5968.895
495,2018-06-11 08:00:00,1.858,6250.376
496,2018-06-11 08:30:00,1.97691,6576.209
497,2018-06-11 09:00:00,2.05109,6762.122
498,2018-06-11 09:30:00,2.05291,6862.337
499,2018-06-11 10:00:00,2.05382,6914.065
500,2018-06-11 10:30:00,2.16309,6973.128
501,2018-06-11 11:00:00,2.20218,7006.199
502,2018-06-11 11:30:00,2.20218,7004.285
503,2018-06-11 12:00:00,2.128,6954.039
504,2018-06-11 12:30:00,2.08873,6896.968
505,2018-06-11 13:00:00,2.10945,6926.053
506,2018-06-11 13:30:00,2.16382,6979.644
507,2018-06-11 14:00:00,2.16782,6999.395
508,2018-06-11 14:30:00,2.16745,6994.972
509,2018-06-11 15:00:00,2.16382,6982.527
510,2018-06-11 15:30:00,2.16782,6976.94
511,2018-06-11 16:00:00,2.16764,6973.153
512,2018-06-11 16:30:00,2.16382,6963.571
513,2018-06-11 17:00:00,2.128,6935.153
514,2018-06-11 17:30:00,2.05345,6867.72
515,2018-06-11 18:00:00,1.97655,6753.509
516,2018-06-11 18:30:00,1.87327,6669.064
517,2018-06-11 19:00:00,1.90236,6667.657
518,2018-06-11 19:30:00,1.95236,6685.062
519,2018-06-11 20:00:00,1.97818,6660.376
520,2018-06-11 20:30:00,1.97855,6613.609
521,2018-06-11 21:00:00,2.09255,6580.866
522,2018-06-11 21:30:00,2.16873,6527.732
523,2018-06-11 22:00:00,2.27709,6420.454
524,2018-06-11 22:30:00,2.12927,6288.143
525,2018-06-11 23:00:00,2.12764,6164.609
526,2018-06-11 23:30:00,2.01836,6034.121
527,2018-06-12 00:00:00,1.92564,5919.503
528,2018-06-12 00:30:00,2.08691,5791.749
529,2018-06-12 01:00:00,2.01836,5699.949
530,2018-06-12 01:30:00,1.92509,5608.481
531,2018-06-12 02:00:00,2.12418,5530.079
532,2018-06-12 02:30:00,1.98145,5475.846
533,2018-06-12 03:00:00,1.83582,5432.08
534,2018-06-12 03:30:00,1.79327,5390.253
535,2018-06-12 04:00:00,1.79327,5375.04
536,2018-06-12 04:30:00,1.72073,5365.269
537,2018-06-12 05:00:00,1.72055,5382.336
538,2018-06-12 05:30:00,1.72055,5445.052
539,2018-06-12 06:00:00,1.79327,5582.348
540,2018-06-12 06:30:00,1.90673,5756.945
541,2018-06-12 07:00:00,1.92655,5873.516
542,2018-06-12 07:30:00,1.65073,6018.819
543,2018-06-12 08:00:00,1.72982,6309.012
544,2018-06-12 08:30:00,2.06382,6641.122
545,2018-06-12 09:00:00,2.16091,6820.286
546,2018-06-12 09:30:00,2.12782,6910.959
547,2018-06-12 10:00:00,2.16782,6974.639
548,2018-06-12 10:30:00,2.26709,7030.949
549,2018-06-12 11:00:00,2.29564,7050.775
550,2018-06-12 11:30:00,2.27618,7034.945
551,2018-06-12 12:00:00,2.16545,6971.289
552,2018-06-12 12:30:00,2.12,6903.285
553,2018-06-12 13:00:00,2.14545,6944.213
554,2018-06-12 13:30:00,2.20527,6995.111
555,2018-06-12 14:00:00,2.24236,7018.251
556,2018-06-12 14:30:00,2.24309,7011.641
557,2018-06-12 15:00:00,2.20455,7005.264
