DateTime,USEP (Milligrams of gold/MWh),DEMAND (MW),Total Population (Number),Holiday,Day
2020-09-06 05:00:00,237.5816182405165,4794.484,5685807.0,1,7
2020-09-06 05:30:00,220.46828087167071,4814.061,5685807.0,1,7
2020-09-06 06:00:00,232.73206214689264,4860.193,5685807.0,1,7
2020-09-06 06:30:00,235.06357949959644,4917.323,5685807.0,1,7
2020-09-06 07:00:00,235.06357949959644,4937.541,5685807.0,1,7
2020-09-06 07:30:00,235.06357949959644,4963.171,5685807.0,1,7
2020-09-06 08:00:00,246.11497175141244,5043.854,5685807.0,1,7
2020-09-06 08:30:00,250.731376109766,5150.819,5685807.0,1,7
2020-09-06 09:00:00,258.65853510895886,5253.633,5685807.0,1,7
2020-09-06 09:30:00,273.2072033898305,5360.279,5685807.0,1,7
2020-09-06 10:00:00,278.98936642453594,5451.598,5685807.0,1,7
2020-09-06 10:30:00,275.0724172719936,5496.527,5685807.0,1,7
2020-09-06 11:00:00,275.8651331719129,5530.422,5685807.0,1,7
2020-09-06 11:30:00,281.6939265536723,5563.373,5685807.0,1,7
2020-09-06 12:00:00,275.9117635189669,5573.174,5685807.0,1,7
2020-09-06 12:30:00,281.6939265536723,5557.747,5685807.0,1,7
2020-09-06 13:00:00,281.64729620661825,5544.403,5685807.0,1,7
2020-09-06 13:30:00,275.0257869249395,5500.716,5685807.0,1,7
2020-09-06 14:00:00,259.03157788539147,5479.201,5685807.0,1,7
2020-09-06 14:30:00,259.03157788539147,5492.486,5685807.0,1,7
2020-09-06 15:00:00,259.03157788539147,5504.871,5685807.0,1,7
2020-09-06 15:30:00,259.03157788539147,5521.198,5685807.0,1,7
2020-09-06 16:00:00,259.03157788539147,5559.074,5685807.0,1,7
2020-09-06 16:30:00,265.6530871670702,5602.005,5685807.0,1,7
2020-09-06 17:00:00,259.1714689265537,5600.658,5685807.0,1,7
2020-09-06 17:30:00,279.36240920096856,5629.191,5685807.0,1,7
2020-09-06 18:00:00,279.8753430185634,5658.186,5685807.0,1,7
2020-09-06 18:30:00,284.0254439063761,5729.784,5685807.0,1,7
2020-09-06 19:00:00,287.009786117837,5775.562,5685807.0,1,7
2020-09-06 19:30:00,287.70924132364814,5830.918,5685807.0,1,7
2020-09-06 20:00:00,287.75587167070216,5841.499,5685807.0,1,7
2020-09-06 20:30:00,294.1442292171106,5856.996,5685807.0,1,7
2020-09-06 21:00:00,287.10304681194515,5833.453,5685807.0,1,7
2020-09-06 21:30:00,294.7504237288136,5795.89,5685807.0,1,7
2020-09-06 22:00:00,287.0564164648911,5691.823,5685807.0,1,7
2020-09-06 22:30:00,279.40903954802263,5567.583,5685807.0,1,7
2020-09-06 23:00:00,279.40903954802263,5467.159,5685807.0,1,7
2020-09-06 23:30:00,278.61632364810333,5356.393,5685807.0,1,7
2020-09-07 00:00:00,258.42539682539683,5231.616,5685807.0,1,1
2020-09-07 00:30:00,242.58251277912296,5108.022,5685807.0,1,1
2020-09-07 01:00:00,237.73645412967448,5020.793,5685807.0,1,1
2020-09-07 01:30:00,234.98724778046807,4955.89,5685807.0,1,1
2020-09-07 02:00:00,210.33758407317728,4912.681,5685807.0,1,1
2020-09-07 02:30:00,194.96066720473505,4866.738,5685807.0,1,1
2020-09-07 03:00:00,192.53763788001075,4832.038,5685807.0,1,1
2020-09-07 03:30:00,70.08146354587032,4816.367,5685807.0,1,1
2020-09-07 04:00:00,0.9785310734463276,4805.12,5685807.0,1,1
2020-09-07 04:30:00,0.9785310734463276,4825.259,5685807.0,1,1
2020-09-07 05:00:00,1.397901533494754,4865.173,5685807.0,1,1
2020-09-07 05:30:00,194.91407048695183,4939.559,5685807.0,1,1
2020-09-07 06:00:00,238.20242130750609,5091.849,5685807.0,1,1
2020-09-07 06:30:00,245.0055421038472,5268.941,5685807.0,1,1
2020-09-07 07:00:00,258.7981705676621,5415.978,5685807.0,1,1
2020-09-07 07:30:00,258.84476728544524,5580.063,5685807.0,1,1
2020-09-07 08:00:00,282.5158999192897,5829.701,5685807.0,1,1
2020-09-07 08:30:00,306.1870325531342,6109.974,5685807.0,1,1
2020-09-07 09:00:00,325.47807371536186,6294.719,5685807.0,1,1
2020-09-07 09:30:00,326.8759752488566,6385.009,5685807.0,1,1
2020-09-07 10:00:00,330.7900995426419,6481.76,5685807.0,1,1
2020-09-07 10:30:00,328.64665052461663,6520.834,5685807.0,1,1
2020-09-07 11:00:00,328.6932472423998,6525.103,5685807.0,1,1
2020-09-07 11:30:00,329.53198816249665,6507.728,5685807.0,1,1
2020-09-07 12:00:00,328.6932472423998,6479.548,5685807.0,1,1
2020-09-07 12:30:00,327.295345708905,6444.042,5685807.0,1,1
2020-09-07 13:00:00,325.80425073984395,6442.362,5685807.0,1,1
2020-09-07 13:30:00,329.53198816249665,6494.433,5685807.0,1,1
2020-09-07 14:00:00,330.9298896959914,6526.023,5685807.0,1,1
2020-09-07 14:30:00,343.9769706752757,6561.722,5685807.0,1,1
2020-09-07 15:00:00,344.7225181598063,6578.153,5685807.0,1,1
2020-09-07 15:30:00,375.5695453322572,6595.19,5685807.0,1,1
2020-09-07 16:00:00,344.67592144202314,6571.965,5685807.0,1,1
2020-09-07 16:30:00,330.8832929782082,6542.891,5685807.0,1,1
2020-09-07 17:00:00,474.2613935969868,6548.373,5685807.0,1,1
2020-09-07 17:30:00,540.754909873554,6524.114,5685807.0,1,1
2020-09-07 18:00:00,540.754909873554,6457.471,5685807.0,1,1
2020-09-07 18:30:00,492.94667742803335,6393.88,5685807.0,1,1
2020-09-07 19:00:00,413.1730965832661,6399.024,5685807.0,1,1
2020-09-07 19:30:00,427.6180790960452,6385.009,5685807.0,1,1
2020-09-07 20:00:00,427.8044659671778,6380.645,5685807.0,1,1
2020-09-07 20:30:00,413.2662900188324,6323.853,5685807.0,1,1
2020-09-07 21:00:00,374.1716437987625,6272.11,5685807.0,1,1
2020-09-07 21:30:00,329.57858488027983,6186.363,5685807.0,1,1
2020-09-07 22:00:00,314.947215496368,6061.496,5685807.0,1,1
2020-09-07 22:30:00,295.236803874092,5910.533,5685807.0,1,1
2020-09-07 23:00:00,292.81377454936774,5788.569,5685807.0,1,1
2020-09-07 23:30:00,279.72009685230023,5650.835,5685807.0,1,1
2020-09-08 00:00:00,257.7441081517353,5452.189,5685807.0,1,2
2020-09-08 00:30:00,257.2331719128329,5251.163,5685807.0,1,2
2020-09-08 01:00:00,238.5143260694108,5160.957,5685807.0,1,2
2020-09-08 01:30:00,277.6706214689266,5180.887,5685807.0,1,2
2020-09-08 02:00:00,235.40225988700567,5116.073,5685807.0,1,2
2020-09-08 02:30:00,234.2410411622276,5071.308,5685807.0,1,2
2020-09-08 03:00:00,231.2683212267958,5028.114,5685807.0,1,2
2020-09-08 03:30:00,229.4103712671509,5006.614,5685807.0,1,2
2020-09-08 04:00:00,228.62074253430183,4979.95,5685807.0,1,2
2020-09-08 04:30:00,229.45682001614207,4988.394,5685807.0,1,2
2020-09-08 05:00:00,230.29289749798224,5014.263,5685807.0,1,2
2020-09-08 05:30:00,235.35581113801456,5100.915,5685807.0,1,2
2020-09-08 06:00:00,277.9493139628733,5250.989,5685807.0,1,2
2020-09-08 06:30:00,278.0422114608555,5414.855,5685807.0,1,2
2020-09-08 07:00:00,291.6981436642454,5549.273,5685807.0,1,2
2020-09-08 07:30:00,278.18155770782886,5684.343,5685807.0,1,2
2020-09-08 08:00:00,295.1817998385795,5920.508,5685807.0,1,2
2020-09-08 08:30:00,325.8379741727199,6175.593,5685807.0,1,2
2020-09-08 09:00:00,328.4855528652139,6348.295,5685807.0,1,2
2020-09-08 09:30:00,327.8817191283293,6425.241,5685807.0,1,2
2020-09-08 10:00:00,329.6003228410007,6494.751,5685807.0,1,2
2020-09-08 10:30:00,329.3680790960452,6519.487,5685807.0,1,2
2020-09-08 11:00:00,332.94463276836166,6554.525,5685807.0,1,2
2020-09-08 11:30:00,329.83256658595644,6552.438,5685807.0,1,2
2020-09-08 12:00:00,329.5538740920097,6517.757,5685807.0,1,2
2020-09-08 12:30:00,328.0675141242938,6493.265,5685807.0,1,2
2020-09-08 13:00:00,328.39265536723167,6513.896,5685807.0,1,2
2020-09-08 13:30:00,342.9775625504439,6567.651,5685807.0,1,2
2020-09-08 14:00:00,329.87901533494755,6564.803,5685807.0,1,2
2020-09-08 14:30:00,343.0704600484261,6590.21,5685807.0,1,2
2020-09-08 15:00:00,342.9775625504439,6587.283,5685807.0,1,2
2020-09-08 15:30:00,329.83256658595644,6562.075,5685807.0,1,2
2020-09-08 16:00:00,328.4391041162227,6506.282,5685807.0,1,2
2020-09-08 16:30:00,328.02106537530267,6481.531,5685807.0,1,2
2020-09-08 17:00:00,326.1166666666666,6434.783,5685807.0,1,2
2020-09-08 17:30:00,328.39265536723167,6407.791,5685807.0,1,2
2020-09-08 18:00:00,327.55657788539145,6333.947,5685807.0,1,2
2020-09-08 18:30:00,327.60302663438256,6317.163,5685807.0,1,2
2020-09-08 19:00:00,327.51012913640034,6306.975,5685807.0,1,2
2020-09-08 19:30:00,329.04293785310733,6312.243,5685807.0,1,2
2020-09-08 20:00:00,328.4391041162227,6289.793,5685807.0,1,2
2020-09-08 20:30:00,329.04293785310733,6265.102,5685807.0,1,2
2020-09-08 21:00:00,327.60302663438256,6219.041,5685807.0,1,2
2020-09-08 21:30:00,326.3024616626312,6125.833,5685807.0,1,2
2020-09-08 22:00:00,315.57280064568204,6001.732,5685807.0,1,2
2020-09-08 22:30:00,295.367594834544,5848.711,5685807.0,1,2
2020-09-08 23:00:00,280.96848264729624,5725.157,5685807.0,1,2
2020-09-08 23:30:00,278.27445520581114,5593.606,5685807.0,1,2
2020-09-09 00:00:00,258.66715092816787,5460.907,5685807.0,1,3
2020-09-09 00:30:00,289.5340193704601,5351.174,5685807.0,1,3
2020-09-09 01:00:00,281.89877589453863,5248.474,5685807.0,1,3
2020-09-09 01:30:00,279.2916195856874,5176.807,5685807.0,1,3
2020-09-09 02:00:00,238.7875840731773,5117.281,5685807.0,1,3
2020-09-09 02:30:00,234.8302932472424,5059.445,5685807.0,1,3
2020-09-09 03:00:00,210.248533763788,5021.266,5685807.0,1,3
2020-09-09 03:30:00,208.2466101694916,4997.121,5685807.0,1,3
2020-09-09 04:00:00,195.5832795264999,4980.149,5685807.0,1,3
2020-09-09 04:30:00,195.53672316384183,4976.377,5685807.0,1,3
2020-09-09 05:00:00,208.52594834543987,5015.823,5685807.0,1,3
2020-09-09 05:30:00,236.32009685230028,5109.935,5685807.0,1,3
2020-09-09 06:00:00,281.85221953188056,5263.205,5685807.0,1,3
2020-09-09 06:30:00,284.5524885660479,5427.583,5685807.0,1,3
2020-09-09 07:00:00,289.3943502824859,5551.654,5685807.0,1,3
2020-09-09 07:30:00,284.599044928706,5683.453,5685807.0,1,3
2020-09-09 08:00:00,300.2885391444714,5903.644,5685807.0,1,3
2020-09-09 08:30:00,312.4397497982244,6136.688,5685807.0,1,3
2020-09-09 09:00:00,316.02458972289486,6289.137,5685807.0,1,3
2020-09-09 09:30:00,323.14771320957766,6385.57,5685807.0,1,3
2020-09-09 10:00:00,342.4220473500135,6462.292,5685807.0,1,3
2020-09-09 10:30:00,317.1884987893463,6514.085,5685807.0,1,3
2020-09-09 11:00:00,323.14771320957766,6541.464,5685807.0,1,3
2020-09-09 11:30:00,318.77141511972025,6538.383,5685807.0,1,3
2020-09-09 12:00:00,316.4901533494754,6512.415,5685807.0,1,3
2020-09-09 12:30:00,316.02458972289486,6492.4,5685807.0,1,3
2020-09-09 13:00:00,316.02458972289486,6517.936,5685807.0,1,3
2020-09-09 13:30:00,323.14771320957766,6571.602,5685807.0,1,3
2020-09-09 14:00:00,333.6228948076406,6597.064,5685807.0,1,3
2020-09-09 14:30:00,333.66945117029866,6600.071,5685807.0,1,3
2020-09-09 15:00:00,333.7160075329567,6587.655,5685807.0,1,3
2020-09-09 15:30:00,317.9334005918753,6561.483,5685807.0,1,3
2020-09-09 16:00:00,316.02458972289486,6525.332,5685807.0,1,3
2020-09-09 16:30:00,316.25737153618513,6523.175,5685807.0,1,3
2020-09-09 17:00:00,315.0934624697337,6481.576,5685807.0,1,3
2020-09-09 17:30:00,316.4901533494754,6428.332,5685807.0,1,3
2020-09-09 18:00:00,316.02458972289486,6360.586,5685807.0,1,3
2020-09-09 18:30:00,315.04690610707564,6321.552,5685807.0,1,3
2020-09-09 19:00:00,315.04690610707564,6324.355,5685807.0,1,3
2020-09-09 19:30:00,315.6986951842884,6309.211,5685807.0,1,3
2020-09-09 20:00:00,315.0934624697337,6292.423,5685807.0,1,3
2020-09-09 20:30:00,315.9314769975787,6270.629,5685807.0,1,3
2020-09-09 21:00:00,315.1400188323918,6213.633,5685807.0,1,3
2020-09-09 21:30:00,316.44359698681734,6122.111,5685807.0,1,3
2020-09-09 22:00:00,311.50862254506325,5990.962,5685807.0,1,3
2020-09-09 22:30:00,300.5678773204197,5864.689,5685807.0,1,3
2020-09-09 23:00:00,282.3177831584612,5756.597,5685807.0,1,3
2020-09-09 23:30:00,279.01228140973905,5627.576,5685807.0,1,3
2020-09-10 00:00:00,268.2577616357278,5497.481,5685807.0,1,4
2020-09-10 00:30:00,282.22467043314504,5373.768,5685807.0,1,4
2020-09-10 01:00:00,272.3547215496368,5280.829,5685807.0,1,4
2020-09-10 01:30:00,271.74948883508205,5207.293,5685807.0,1,4
2020-09-10 02:00:00,264.76603443637345,5144.422,5685807.0,1,4
2020-09-10 02:30:00,239.346260425074,5093.271,5685807.0,1,4
2020-09-10 03:00:00,233.66638418079097,5054.699,5685807.0,1,4
2020-09-10 03:30:00,211.41244283023943,5021.077,5685807.0,1,4
2020-09-10 04:00:00,205.96534839924672,4994.736,5685807.0,1,4
2020-09-10 04:30:00,205.96534839924672,4992.082,5685807.0,1,4
2020-09-10 05:00:00,211.31933010492327,5029.918,5685807.0,1,4
2020-09-10 05:30:00,264.6729217110573,5125.004,5685807.0,1,4
2020-09-10 06:00:00,271.88915792305625,5269.298,5685807.0,1,4
2020-09-10 06:30:00,278.96572504708104,5428.289,5685807.0,1,4
2020-09-10 07:00:00,279.01228140973905,5549.413,5685807.0,1,4
2020-09-10 07:30:00,279.1519504977132,5684.214,5685807.0,1,4
2020-09-10 08:00:00,300.2419827818133,5909.26,5685807.0,1,4
2020-09-10 08:30:00,304.89761904761906,6162.681,5685807.0,1,4
2020-09-10 09:00:00,311.8810734463277,6309.142,5685807.0,1,4
2020-09-10 09:30:00,314.0692224912564,6408.666,5685807.0,1,4
2020-09-10 10:00:00,316.3970406241592,6483.002,5685807.0,1,4
2020-09-10 10:30:00,314.25544794188863,6525.928,5685807.0,1,4
2020-09-10 11:00:00,315.1400188323918,6542.871,5685807.0,1,4
2020-09-10 11:30:00,314.0226661285984,6514.741,5685807.0,1,4
2020-09-10 12:00:00,311.4155098197471,6458.416,5685807.0,1,4
2020-09-10 12:30:00,311.4155098197471,6404.506,5685807.0,1,4
2020-09-10 13:00:00,282.36433952111923,6387.563,5685807.0,1,4
2020-09-10 13:30:00,299.962644605865,6418.636,5685807.0,1,4
2020-09-10 14:00:00,295.6329028786656,6459.499,5685807.0,1,4
2020-09-10 14:30:00,299.962644605865,6469.394,5685807.0,1,4
2020-09-10 15:00:00,282.45745224643537,6436.493,5685807.0,1,4
2020-09-10 15:30:00,282.45745224643537,6433.645,5685807.0,1,4
2020-09-10 16:00:00,306.29430992736087,6425.937,5685807.0,1,4
2020-09-10 16:30:00,282.45745224643537,6388.846,5685807.0,1,4
2020-09-10 17:00:00,281.52632499327416,6359.289,5685807.0,1,4
2020-09-10 17:30:00,306.24775356470275,6321.577,5685807.0,1,4
2020-09-10 18:00:00,306.2011972020447,6279.575,5685807.0,1,4
2020-09-10 18:30:00,311.4155098197471,6270.555,5685807.0,1,4
2020-09-10 19:00:00,315.9780333602368,6317.973,5685807.0,1,4
2020-09-10 19:30:00,316.164258810869,6341.377,5685807.0,1,4
2020-09-10 20:00:00,324.9168549905839,6323.306,5685807.0,1,4
2020-09-10 20:30:00,314.9537933817595,6281.026,5685807.0,1,4
2020-09-10 21:00:00,315.6055824589724,6222.48,5685807.0,1,4
2020-09-10 21:30:00,314.20889157923057,6166.195,5685807.0,1,4
2020-09-10 22:00:00,312.48630616088246,6048.425,5685807.0,1,4
2020-09-10 22:30:00,282.6436776970675,5907.412,5685807.0,1,4
2020-09-10 23:00:00,282.5040086090934,5774.633,5685807.0,1,4
2020-09-10 23:30:00,277.28969599139094,5644.956,5685807.0,1,4
2020-09-11 00:00:00,260.90185633575464,5514.906,5685807.0,1,5
2020-09-11 00:30:00,278.4070486951843,5414.388,5685807.0,1,5
2020-09-11 01:00:00,261.87953995157386,5301.28,5685807.0,1,5
2020-09-11 01:30:00,261.50708905030945,5225.12,5685807.0,1,5
2020-09-11 02:00:00,230.1281006187786,5132.062,5685807.0,1,5
2020-09-11 02:30:00,207.7344901802529,5044.033,5685807.0,1,5
2020-09-11 03:00:00,193.02267958030671,4998.692,5685807.0,1,5
2020-09-11 03:30:00,167.60290556900728,4977.579,5685807.0,1,5
2020-09-11 04:00:00,167.50979284369114,4977.699,5685807.0,1,5
2020-09-11 04:30:00,165.88032015065914,4977.276,5685807.0,1,5
2020-09-11 05:00:00,193.02267958030671,5019.243,5685807.0,1,5
2020-09-11 05:30:00,210.5278719397364,5098.062,5685807.0,1,5
2020-09-11 06:00:00,260.9949690610708,5245.855,5685807.0,1,5
2020-09-11 06:30:00,261.4605326876514,5419.01,5685807.0,1,5
2020-09-11 07:00:00,269.8872343287598,5543.791,5685807.0,1,5
2020-09-11 07:30:00,261.6933145009416,5673.871,5685807.0,1,5
2020-09-11 08:00:00,278.5467177831585,5890.842,5685807.0,1,5
2020-09-11 08:30:00,308.901466236212,6155.698,5685807.0,1,5
2020-09-11 09:00:00,311.04305891848264,6313.277,5685807.0,1,5
2020-09-11 09:30:00,314.8141242937853,6382.519,5685807.0,1,5
2020-09-11 10:00:00,315.8383642722626,6432.81,5685807.0,1,5
2020-09-11 10:30:00,314.6744552058112,6479.891,5685807.0,1,5
2020-09-11 11:00:00,314.6744552058112,6507.981,5685807.0,1,5
2020-09-11 11:30:00,314.20889157923057,6511.197,5685807.0,1,5
2020-09-11 12:00:00,312.81220069948887,6478.494,5685807.0,1,5
2020-09-11 12:30:00,312.11385525961805,6427.358,5685807.0,1,5
2020-09-11 13:00:00,311.7879607210116,6448.635,5685807.0,1,5
2020-09-11 13:30:00,312.71908797417274,6485.815,5685807.0,1,5
2020-09-11 14:00:00,312.81220069948887,6522.479,5685807.0,1,5
2020-09-11 14:30:00,315.0003497444176,6556.623,5685807.0,1,5
2020-09-11 15:00:00,315.04690610707564,6559.222,5685807.0,1,5
2020-09-11 15:30:00,315.04690610707564,6553.427,5685807.0,1,5
2020-09-11 16:00:00,315.04690610707564,6539.292,5685807.0,1,5
2020-09-11 16:30:00,315.0003497444176,6536.564,5685807.0,1,5
2020-09-11 17:00:00,316.02458972289486,6541.971,5685807.0,1,5
2020-09-11 17:30:00,320.0284369114878,6509.04,5685807.0,1,5
2020-09-11 18:00:00,315.2331315577078,6408.944,5685807.0,1,5
2020-09-11 18:30:00,354.1542507398439,6344.449,5685807.0,1,5
2020-09-11 19:00:00,416.1673258003767,6363.061,5685807.0,1,5
2020-09-11 19:30:00,380.69137745493686,6350.08,5685807.0,1,5
2020-09-11 20:00:00,359.46167608286254,6327.093,5685807.0,1,5
2020-09-11 20:30:00,325.1496368038741,6265.137,5685807.0,1,5
2020-09-11 21:00:00,315.6055824589724,6174.156,5685807.0,1,5
2020-09-11 21:30:00,316.117702448211,6101.107,5685807.0,1,5
2020-09-11 22:00:00,354.24736346516005,6017.124,5685807.0,1,5
2020-09-11 22:30:00,315.6521388216304,5925.343,5685807.0,1,5
2020-09-11 23:00:00,301.12655367231645,5806.168,5685807.0,1,5
2020-09-11 23:30:00,296.37780468119456,5700.118,5685807.0,1,5
2020-09-12 00:00:00,267.73050847457625,5444.615,5685807.0,1,6
2020-09-12 00:30:00,267.07909604519773,5190.509,5685807.0,1,6
2020-09-12 01:00:00,256.3773204196933,5072.988,5685807.0,1,6
2020-09-12 01:30:00,267.77703793381755,5156.41,5685807.0,1,6
2020-09-12 02:00:00,258.84338175948346,5086.134,5685807.0,1,6
2020-09-12 02:30:00,256.88914447134783,5034.963,5685807.0,1,6
2020-09-12 03:00:00,252.4223163841808,4986.679,5685807.0,1,6
2020-09-12 03:30:00,250.28196125907988,4951.666,5685807.0,1,6
2020-09-12 04:00:00,247.62978208232445,4931.771,5685807.0,1,6
2020-09-12 04:30:00,247.58325262308315,4924.669,5685807.0,1,6
2020-09-12 05:00:00,247.62978208232445,4925.568,5685807.0,1,6
2020-09-12 05:30:00,250.28196125907988,4966.615,5685807.0,1,6
2020-09-12 06:00:00,236.2765940274415,5040.445,5685807.0,1,6
2020-09-12 06:30:00,236.41618240516544,5115.04,5685807.0,1,6
2020-09-12 07:00:00,241.16218724778048,5183.77,5685807.0,1,6
2020-09-12 07:30:00,262.7053268765133,5284.243,5685807.0,1,6
2020-09-12 08:00:00,279.8746973365617,5445.033,5685807.0,1,6
2020-09-12 08:30:00,300.76642453591603,5633.853,5685807.0,1,6
2020-09-12 09:00:00,310.677199354318,5779.285,5685807.0,1,6
2020-09-12 09:30:00,310.53761097659407,5872.651,5685807.0,1,6
2020-09-12 10:00:00,315.33014527845035,5958.28,5685807.0,1,6
2020-09-12 10:30:00,410.4828894269572,6021.597,5685807.0,1,6
2020-09-12 11:00:00,420.0214285714286,6054.926,5685807.0,1,6
2020-09-12 11:30:00,415.8337772397094,6046.408,5685807.0,1,6
2020-09-12 12:00:00,358.7886602098466,5982.374,5685807.0,1,6
2020-09-12 12:30:00,314.7252623083131,5950.83,5685807.0,1,6
2020-09-12 13:00:00,310.8633171912833,5906.969,5685807.0,1,6
2020-09-12 13:30:00,310.90984665052457,5888.441,5685807.0,1,6
2020-09-12 14:00:00,309.93272800645684,5877.621,5685807.0,1,6
2020-09-12 14:30:00,299.69624697336565,5842.056,5685807.0,1,6
2020-09-12 15:00:00,291.60012106537533,5810.894,5685807.0,1,6
2020-09-12 15:30:00,283.4109362389024,5774.678,5685807.0,1,6
2020-09-12 16:00:00,263.72897497982245,5749.773,5685807.0,1,6
2020-09-12 16:30:00,263.26368038740924,5716.027,5685807.0,1,6
2020-09-12 17:00:00,261.3094430992736,5675.218,5685807.0,1,6
2020-09-12 17:30:00,313.0036723163841,5638.848,5685807.0,1,6
2020-09-12 18:00:00,310.3514931396287,5618.57,5685807.0,1,6
2020-09-12 18:30:00,301.18518966908795,5620.976,5685807.0,1,6
2020-09-12 19:00:00,308.5833736884584,5668.439,5685807.0,1,6
2020-09-12 19:30:00,312.259200968523,5734.52,5685807.0,1,6
2020-09-12 20:00:00,312.259200968523,5748.983,5685807.0,1,6
2020-09-12 20:30:00,312.3057304277644,5755.876,5685807.0,1,6
2020-09-12 21:00:00,312.3057304277644,5757.482,5685807.0,1,6
2020-09-12 21:30:00,312.259200968523,5740.524,5685807.0,1,6
2020-09-12 22:00:00,306.02425343018564,5673.071,5685807.0,1,6
2020-09-12 22:30:00,286.9471751412429,5571.246,5685807.0,1,6
2020-09-12 23:00:00,282.2011702986279,5480.275,5685807.0,1,6
2020-09-12 23:30:00,272.61610169491524,5377.525,5685807.0,1,6
2020-09-13 00:00:00,270.50731772935166,5295.61,5685807.0,1,7
2020-09-13 00:30:00,293.34355663169225,5209.753,5685807.0,1,7
2020-09-13 01:00:00,286.3812886736616,5110.164,5685807.0,1,7
2020-09-13 01:30:00,281.0899650255583,4999.929,5685807.0,1,7
2020-09-13 02:00:00,256.53636669357013,4924.415,5685807.0,1,7
2020-09-13 02:30:00,249.62051385525965,4852.902,5685807.0,1,7
2020-09-13 03:00:00,246.974852031208,4820.771,5685807.0,1,7
2020-09-13 03:30:00,244.932586763519,4789.112,5685807.0,1,7
2020-09-13 04:00:00,244.7469262846382,4774.341,5685807.0,1,7
2020-09-13 04:30:00,239.17711191821363,4742.752,5685807.0,1,7
2020-09-13 05:00:00,240.61598062954,4756.678,5685807.0,1,7
2020-09-13 05:30:00,242.89032149583,4785.678,5685807.0,1,7
2020-09-13 06:00:00,244.932586763519,4834.284,5685807.0,1,7
2020-09-13 06:30:00,244.42202044659675,4867.156,5685807.0,1,7
2020-09-13 07:00:00,244.9790018832392,4896.315,5685807.0,1,7
2020-09-13 07:30:00,247.1140973903686,4954.633,5685807.0,1,7
2020-09-13 08:00:00,251.75560936238907,5024.223,5685807.0,1,7
2020-09-13 08:30:00,267.21184422921715,5148.562,5685807.0,1,7
2020-09-13 09:00:00,271.89977132095777,5249.349,5685807.0,1,7
2020-09-13 09:30:00,267.2582593489373,5338.555,5685807.0,1,7
2020-09-13 10:00:00,272.1318469195588,5431.842,5685807.0,1,7
2020-09-13 10:30:00,271.9926015603982,5492.213,5685807.0,1,7
2020-09-13 11:00:00,272.2246771589992,5524.13,5685807.0,1,7
2020-09-13 11:30:00,273.80279122948616,5533.762,5685807.0,1,7
2020-09-13 12:00:00,271.9926015603982,5502.759,5685807.0,1,7
2020-09-13 12:30:00,271.9926015603982,5470.549,5685807.0,1,7
2020-09-13 13:00:00,272.03901668011844,5489.375,5685807.0,1,7
2020-09-13 13:30:00,272.1318469195588,5526.168,5685807.0,1,7
2020-09-13 14:00:00,282.71449421576546,5566.445,5685807.0,1,7
2020-09-13 14:30:00,272.1318469195588,5524.597,5685807.0,1,7
2020-09-13 15:00:00,271.9926015603982,5503.554,5685807.0,1,7
2020-09-13 15:30:00,267.21184422921715,5475.842,5685807.0,1,7
2020-09-13 16:00:00,267.21184422921715,5455.649,5685807.0,1,7
2020-09-13 16:30:00,267.21184422921715,5440.112,5685807.0,1,7
2020-09-13 17:00:00,267.1190139897768,5430.028,5685807.0,1,7
2020-09-13 17:30:00,267.21184422921715,5438.472,5685807.0,1,7
2020-09-13 18:00:00,267.21184422921715,5442.791,5685807.0,1,7
2020-09-13 18:30:00,271.946186440678,5501.422,5685807.0,1,7
2020-09-13 19:00:00,277.46958568738233,5616.875,5685807.0,1,7
2020-09-13 19:30:00,272.27109227871944,5697.901,5685807.0,1,7
2020-09-13 20:00:00,280.115247511434,5732.373,5685807.0,1,7
2020-09-13 20:30:00,280.115247511434,5739.823,5685807.0,1,7
2020-09-13 21:00:00,282.7609093354856,5767.138,5685807.0,1,7
2020-09-13 21:30:00,280.62581382835623,5733.148,5685807.0,1,7
2020-09-13 22:00:00,282.66807909604523,5638.5,5685807.0,1,7
2020-09-13 22:30:00,271.9926015603982,5519.463,5685807.0,1,7
2020-09-13 23:00:00,267.30467446865754,5376.839,5685807.0,1,7
2020-09-13 23:30:00,251.98768496099007,5248.797,5685807.0,1,7
2020-09-14 00:00:00,244.3830912025827,5063.883,5685807.0,1,1
2020-09-14 00:30:00,240.91305488297013,4882.881,5685807.0,1,1
2020-09-14 01:00:00,236.56394269572235,4773.745,5685807.0,1,1
2020-09-14 01:30:00,237.39675141242927,4755.768,5685807.0,1,1
2020-09-14 02:00:00,233.23270782889423,4704.095,5685807.0,1,1
2020-09-14 02:30:00,230.0865415657788,4658.863,5685807.0,1,1
2020-09-14 03:00:00,228.0970540758676,4622.363,5685807.0,1,1
2020-09-14 03:30:00,228.0970540758676,4623.641,5685807.0,1,1
2020-09-14 04:00:00,218.51975383373684,4615.087,5685807.0,1,1
2020-09-14 04:30:00,218.51975383373684,4615.45,5685807.0,1,1
2020-09-14 05:00:00,228.05078692493944,4633.481,5685807.0,1,1
2020-09-14 05:30:00,237.39675141242927,4735.282,5685807.0,1,1
2020-09-14 06:00:00,249.05607344632764,4927.124,5685807.0,1,1
2020-09-14 06:30:00,279.9162631154157,5152.399,5685807.0,1,1
